Estructura de generación (MW)

Hora,Eólica,Nuclear,Fuel/gas,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Enlace balear,Solar fotovoltaica,Solar térmica,Térmica renovable,Cogeneración y residuos
"2024-12-04 00:15","9671","5089","0","247","5202","1960","128","-82","12","4","402","2075",
"2024-12-04 00:20","9704","5088","0","247","5137","1757","319","-82","12","4","402","2077",
"2024-12-04 00:25","9860","5091","0","247","5021","1652","199","-82","12","4","402","2079",
"2024-12-04 00:30","9892","5094","0","247","4830","1572","288","-82","12","4","402","2075",
"2024-12-04 00:35","9880","5094","0","248","4682","1544","292","-82","12","4","402","2078",
"2024-12-04 00:40","9870","5097","0","248","4375","1447","320","-82","12","4","402","2082",
"2024-12-04 00:45","9891","5093","0","248","4239","1473","360","-82","12","4","402","2079",
"2024-12-04 00:50","9808","5092","0","247","4049","1405","260","-81","12","4","402","2086",
"2024-12-04 00:55","9901","5089","0","247","4012","1370","229","-82","12","4","402","2081",
"2024-12-04 01:00","9914","5092","0","248","4068","1353","77","-82","12","4","402","2072",
"2024-12-04 01:05","9929","5086","0","248","4317","1430","-322","-82","12","4","408","2037",
"2024-12-04 01:10","9970","5094","0","247","4452","1438","-453","-82","12","5","408","2065",
"2024-12-04 01:15","9939","5090","0","249","4260","1382","-271","-82","12","4","408","2072",
"2024-12-04 01:20","10002","5091","0","249","4196","1295","-344","-82","12","4","408","2065",
"2024-12-04 01:25","9965","5092","0","249","4197","1255","-293","-82","12","4","408","2029",
"2024-12-04 01:30","9998","5089","0","249","4110","1218","-400","-82","12","4","408","2063",
"2024-12-04 01:35","9967","5093","0","249","4131","1302","-408","-81","12","4","408","2064",
"2024-12-04 01:40","9891","5091","0","249","4135","1073","-385","-82","12","4","408","2059",
"2024-12-04 01:45","9873","5093","0","250","4068","1062","-522","-82","12","4","408","2029",
"2024-12-04 01:50","9860","5089","0","247","4080","977","-270","-82","12","4","408","2066",
"2024-12-04 01:55","9910","5089","0","248","4028","822","-414","-82","12","4","408","2070",
"2024-12-04 02:00","9794","5091","0","248","4017","780","-349","-82","12","4","408","2068",
"2024-12-04 02:05","9845","5089","0","250","3949","578","-228","-82","12","4","408","2058",
"2024-12-04 02:10","9958","5090","0","250","3999","592","-442","-82","12","4","408","2073",
"2024-12-04 02:15","9977","5092","0","250","3973","500","-192","-82","11","4","408","2070",
"2024-12-04 02:20","10057","5087","0","250","3954","319","-114","-82","11","4","408","2052",
"2024-12-04 02:25","10161","5090","0","250","3927","301","-83","-82","11","5","408","2070",
"2024-12-04 02:30","10190","5088","0","249","3828","232","-436","-82","11","4","408","2030",
"2024-12-04 02:35","10072","5091","0","250","3838","289","-229","-82","11","4","408","2065",
"2024-12-04 02:40","10201","5084","0","249","3845","198","-244","-82","11","4","408","2065",
"2024-12-04 02:45","10102","5089","0","250","3808","41","-143","-82","11","5","408","2063",
"2024-12-04 02:50","10134","5090","0","250","3764","-39","-68","-82","11","5","408","2017",
"2024-12-04 02:55","10220","5090","0","248","3724","-153","-169","-82","11","4","408","2062",
"2024-12-04 03:00","10290","5093","0","248","3819","-145","-485","-82","11","4","408","2058",
"2024-12-04 03:05","10466","5090","0","248","3945","-118","-584","-81","11","4","406","2059",
"2024-12-04 03:10","10646","5090","0","248","3902","-152","-747","-82","11","4","406","2036",
"2024-12-04 03:15","10728","5088","0","248","3783","-155","-748","-82","11","4","406","2026",
"2024-12-04 03:20","10797","5093","0","248","3770","-351","-494","-82","11","4","406","2010",
"2024-12-04 03:25","10938","5094","0","248","3724","-360","-615","-82","11","4","406","2012",
"2024-12-04 03:30","11017","5094","0","248","3653","-370","-694","-82","11","4","406","2003",
"2024-12-04 03:35","11099","5091","0","250","3596","-359","-642","-82","11","5","406","2000",
"2024-12-04 03:40","11158","5091","0","244","3583","-416","-683","-81","11","4","406","2005",
"2024-12-04 03:45","11251","5089","0","247","3598","-381","-835","-82","11","4","406","2010",
"2024-12-04 03:50","11358","5092","0","250","3542","-446","-688","-82","11","4","406","2006",
"2024-12-04 03:55","11414","5092","0","248","3383","-459","-778","-82","11","4","406","1972",
"2024-12-04 04:00","11500","5092","0","248","3395","-462","-981","-82","11","4","406","2008",
"2024-12-04 04:05","11596","5091","0","249","3523","-409","-1381","-82","11","4","408","2003",
"2024-12-04 04:10","11779","5092","0","247","3605","-344","-1448","-82","11","5","408","2003",
"2024-12-04 04:15","11828","5093","0","248","3508","-370","-1574","-81","11","6","408","1968",
"2024-12-04 04:20","11878","5093","0","248","3344","-440","-1289","-82","11","6","408","2002",
"2024-12-04 04:25","11867","5093","0","248","3420","-402","-1356","-82","11","7","408","2000",
"2024-12-04 04:30","12005","5094","0","248","3340","-446","-1312","-82","11","7","408","1999",
"2024-12-04 04:35","12103","5090","0","248","3435","-403","-1485","-82","11","8","408","2001",
"2024-12-04 04:40","12247","5092","0","246","3457","-430","-1881","-82","11","8","408","2000",
"2024-12-04 04:45","12301","5094","0","249","3489","-381","-1680","-82","11","8","408","2004",
"2024-12-04 04:50","12039","5089","0","249","3371","-446","-921","-82","11","9","408","1997",
"2024-12-04 04:55","11720","5087","0","249","3516","-375","-965","-82","11","9","408","1999",
"2024-12-04 05:00","11653","5091","0","249","3679","-347","-1018","-82","11","10","408","1965",
"2024-12-04 05:05","12194","5092","0","249","4096","-174","-1618","-82","11","11","405","2009",
"2024-12-04 05:10","12286","5092","0","249","4083","-171","-1871","-82","11","11","405","2010",
"2024-12-04 05:15","12298","5091","0","250","4232","-124","-1983","-82","11","12","405","2004",
"2024-12-04 05:20","12711","5090","0","249","4249","-119","-2415","-82","11","12","405","1992",
"2024-12-04 05:25","12853","5087","0","249","4230","-187","-2611","-82","11","13","405","2003",
"2024-12-04 05:30","12917","5091","0","249","4137","-191","-2435","-82","11","13","405","2004",
"2024-12-04 05:35","12915","5089","0","249","4250","-105","-2373","-82","11","14","405","1986",
"2024-12-04 05:40","13031","5091","0","249","4299","-110","-2457","-82","11","14","405","1969",
"2024-12-04 05:45","13125","5089","0","249","4289","-122","-2367","-82","11","14","405","2008",
"2024-12-04 05:50","13150","5093","0","249","4324","29","-2130","-82","11","14","405","1998",
"2024-12-04 05:55","13297","5095","0","249","4265","43","-2490","-81","11","15","405","1994",
"2024-12-04 06:00","13327","5091","0","247","4328","140","-2294","-82","11","15","405","1961",
"2024-12-04 06:05","12758","5093","0","247","4474","460","-1715","-82","11","15","399","2052",
"2024-12-04 06:10","12990","5097","0","247","4876","631","-2379","-82","11","16","399","2049",
"2024-12-04 06:15","12982","5096","0","247","5036","629","-2018","-82","11","17","399","2056",
"2024-12-04 06:20","13041","5096","0","247","4936","612","-1558","-82","11","17","399","2054",
"2024-12-04 06:25","13078","5091","0","247","5011","641","-1593","-82","11","17","399","2022",
"2024-12-04 06:30","13038","5093","0","248","5575","671","-2184","-82","11","17","399","2069",
"2024-12-04 06:35","13213","5092","0","249","5924","700","-2455","-82","11","17","419","2076",
"2024-12-04 06:40","13378","5093","0","249","5973","656","-2239","-82","11","17","419","2076",
"2024-12-04 06:45","13346","5091","0","249","6316","700","-2439","-82","11","18","419","2031",
"2024-12-04 06:50","13498","5093","0","249","6586","734","-2410","-82","11","18","419","2074",
"2024-12-04 06:55","13558","5092","0","249","6490","726","-2172","-82","11","18","419","2076",
"2024-12-04 07:00","13452","5091","0","250","6262","1044","-1658","-91","11","18","419","2074",
"2024-12-04 07:05","13218","5094","0","249","6226","1483","-1011","-101","12","17","409","2050",
"2024-12-04 07:10","13143","5090","0","271","6394","1750","-911","-111","11","17","409","2084",
"2024-12-04 07:15","13155","5093","0","288","6551","2781","-1868","-121","11","18","409","2079",
"2024-12-04 07:20","12978","5095","0","307","6304","3302","-1517","-132","12","17","409","2081",
"2024-12-04 07:25","13057","5090","0","314","6253","3700","-1673","-136","12","17","409","2080",
"2024-12-04 07:30","12997","5095","0","326","6284","3846","-1873","-136","12","17","409","2083",
"2024-12-04 07:35","13060","5089","0","325","6300","3929","-1647","-136","12","17","409","2089",
"2024-12-04 07:40","13043","5090","0","325","6414","4025","-1734","-136","12","17","409","2092",
"2024-12-04 07:45","13004","5092","0","324","6549","4333","-1868","-136","12","17","409","2088",
"2024-12-04 07:50","13009","5091","0","324","6658","4339","-1649","-136","12","17","409","2089",
"2024-12-04 07:55","13001","5092","0","326","6518","4664","-1946","-136","12","18","409","2089",
"2024-12-04 08:00","13036","5094","0","326","6527","4860","-2032","-146","12","18","409","2085",
"2024-12-04 08:05","12585","5093","0","344","6999","5159","-2028","-155","13","17","430","2090",
"2024-12-04 08:10","12506","5090","0","358","6795","5357","-2092","-155","15","17","430","2090",
"2024-12-04 08:15","12438","5091","0","359","6721","5734","-2136","-155","19","17","421","2087",
"2024-12-04 08:20","12401","5087","0","357","6837","5926","-2418","-155","29","17","421","2084",
"2024-12-04 08:25","12301","5089","0","358","6799","5848","-2148","-155","56","17","421","2089",
"2024-12-04 08:30","12236","5091","0","358","6811","5805","-2350","-155","88","17","421","2053",
"2024-12-04 08:35","12219","5091","0","358","7064","5591","-2070","-155","149","16","421","2089",
"2024-12-04 08:40","12194","5092","0","358","7126","5668","-2143","-155","243","16","421","2091",
"2024-12-04 08:45","12269","5089","0","360","7062","5396","-2096","-155","372","17","422","2091",
"2024-12-04 08:50","12218","5089","0","359","7042","5153","-1994","-155","526","17","423","2090",
"2024-12-04 08:55","12114","5091","0","359","6956","4994","-1960","-155","730","17","423","2090",
"2024-12-04 09:00","12022","5091","0","359","7392","5128","-2696","-180","954","16","423","2094",
"2024-12-04 09:05","12365","5087","0","370","7956","5073","-4146","-204","1254","16","433","2086",
"2024-12-04 09:10","12561","5089","0","379","8013","4517","-4039","-204","1547","16","433","2074",
"2024-12-04 09:15","12521","5089","0","379","7593","4651","-3983","-205","1826","14","433","2041",
"2024-12-04 09:20","12604","5091","0","378","7149","4746","-4104","-204","2211","14","433","2086",
"2024-12-04 09:25","12589","5088","0","379","7124","4465","-4232","-204","2673","13","433","2089",
"2024-12-04 09:30","12603","5094","0","379","6785","4137","-3936","-205","2981","13","433","2079",
"2024-12-04 09:35","12490","5090","0","378","6313","3970","-3679","-205","3463","13","433","2040",
"2024-12-04 09:40","12381","5092","0","378","6222","3778","-3642","-205","3833","13","433","2083",
"2024-12-04 09:45","12388","5092","0","379","6048","3597","-3696","-205","4063","13","423","2074",
"2024-12-04 09:50","12339","5092","0","379","5716","3598","-3756","-204","4390","13","433","2076",
"2024-12-04 09:55","12260","5090","0","380","5728","3334","-4173","-204","5073","13","433","2070",
"2024-12-04 10:00","12129","5093","0","368","5863","2774","-4391","-204","5448","13","418","2086",
"2024-12-04 10:05","12086","5090","0","356","5627","2771","-4817","-205","6040","13","422","2087",
"2024-12-04 10:10","12016","5092","0","356","5711","2488","-4885","-205","6675","13","422","2081",
"2024-12-04 10:15","12039","5091","0","356","5534","2169","-4950","-205","7051","13","422","2070",
"2024-12-04 10:20","11811","5092","0","356","5009","2015","-4294","-204","7302","13","422","2069",
"2024-12-04 10:25","11766","5090","0","356","4755","1989","-4481","-205","7753","13","422","2071",
"2024-12-04 10:30","11710","5092","0","356","4699","1861","-4618","-205","7940","13","422","2070",
"2024-12-04 10:35","11904","5088","0","356","4467","1878","-4893","-204","8286","3","422","2058",
"2024-12-04 10:40","11972","5086","0","356","4422","1865","-4725","-205","8279","13","422","2022",
"2024-12-04 10:45","11929","5089","0","356","4327","1850","-4677","-205","8217","13","422","2052",
"2024-12-04 10:50","11951","5088","0","356","4277","1869","-4779","-204","8206","13","422","2058",
"2024-12-04 10:55","11844","5091","0","356","4286","1783","-4643","-205","8217","13","422","2051",
"2024-12-04 11:00","11658","5088","0","356","4210","1659","-4764","-205","8305","13","422","2059",
"2024-12-04 11:05","11859","5091","0","356","3908","1725","-4745","-205","8563","13","414","2051",
"2024-12-04 11:10","11851","5089","0","369","3833","1424","-4156","-205","8505","13","414","2043",
"2024-12-04 11:15","11984","5092","0","390","3679","1150","-4292","-205","8763","13","414","2042",
"2024-12-04 11:20","11990","5091","0","395","3449","998","-4323","-205","8999","13","414","2038",
"2024-12-04 11:25","11858","5086","0","393","3292","1097","-4034","-205","8949","13","414","2040",
"2024-12-04 11:30","11799","5093","0","394","3288","1041","-4096","-205","9095","14","414","2039",
"2024-12-04 11:35","11700","5091","0","394","3335","1003","-4089","-205","9257","17","414","2038",
"2024-12-04 11:40","11673","5090","0","394","3268","990","-3965","-205","9320","18","414","2035",
"2024-12-04 11:45","11670","5091","0","394","3342","1022","-4364","-204","9396","18","414","2031",
"2024-12-04 11:50","11503","5088","0","394","3439","1007","-4597","-204","9575","18","414","2024",
"2024-12-04 11:55","11414","5093","0","394","3494","1000","-4617","-204","9669","19","414","2033",
"2024-12-04 12:00","11150","5094","0","394","3553","775","-4222","-205","9668","23","414","2035",
"2024-12-04 12:05","11144","5089","0","377","3821","1357","-4863","-205","9569","22","424","1991",
"2024-12-04 12:10","11155","5093","0","362","3915","1332","-5033","-205","9680","23","424","2031",
"2024-12-04 12:15","10481","5093","0","359","3878","1181","-4351","-205","9423","23","424","1816",
"2024-12-04 12:20","10606","5093","0","356","4002","1139","-4652","-205","9475","22","424","1817",
"2024-12-04 12:25","11108","5093","0","356","3995","1046","-4510","-204","10264","106","424","1984",
"2024-12-04 12:30","11104","5093","0","356","3987","1152","-4662","-205","10355","110","420","2023",
"2024-12-04 12:35","11152","5092","0","356","3978","1102","-5123","-204","10792","108","424","2024",
"2024-12-04 12:40","11073","5094","0","356","3995","1279","-5095","-205","10553","125","424","2019",
"2024-12-04 12:45","11081","5092","0","356","3947","1121","-4832","-204","10685","132","424","2020",
"2024-12-04 12:50","11028","5092","0","356","4038","1139","-4875","-205","10853","137","424","2029",
"2024-12-04 12:55","10991","5093","0","356","3975","1112","-5318","-204","11004","133","424","2044",
"2024-12-04 13:00","10864","5091","0","356","3965","1034","-5212","-205","11065","131","424","2046",
"2024-12-04 13:05","10683","5094","0","366","3787","988","-4939","-204","11254","148","424","2042",
"2024-12-04 13:10","10738","5089","0","365","3713","1004","-4811","-205","11352","150","424","2006",
"2024-12-04 13:15","10713","5088","0","366","3809","1131","-4801","-205","11275","147","424","2031",
"2024-12-04 13:20","10513","5093","0","368","3629","1051","-4822","-205","11636","161","424","2026",
"2024-12-04 13:25","10480","5093","0","367","3600","1054","-5011","-204","11601","179","424","2027",
"2024-12-04 13:30","10518","5092","0","367","3656","1065","-5002","-204","11681","176","424","1993",
"2024-12-04 13:35","10383","5093","0","367","3634","937","-4777","-205","11605","184","424","2035",
"2024-12-04 13:40","10311","5092","0","369","3471","881","-4812","-205","11855","193","424","2024",
"2024-12-04 13:45","10309","5094","0","370","3476","925","-4796","-205","11944","212","424","2030",
"2024-12-04 13:50","10258","5090","0","366","3354","908","-4755","-205","11969","205","424","2018",
"2024-12-04 13:55","10009","5093","0","367","3378","866","-4639","-205","11957","215","424","2023",
"2024-12-04 14:00","9888","5094","0","361","3361","826","-4659","-205","11949","223","424","2009",
"2024-12-04 14:05","9791","5096","0","356","3602","1021","-5074","-205","11981","237","434","2015",
"2024-12-04 14:10","9556","5094","0","356","3548","930","-4844","-205","12006","246","434","2011",
"2024-12-04 14:15","9488","5095","0","356","3554","962","-4852","-205","12129","259","434","2019",
"2024-12-04 14:20","9437","5092","0","356","3524","974","-4662","-205","12261","264","434","2017",
"2024-12-04 14:25","9334","5083","0","356","3532","1005","-4608","-205","12416","267","434","2016",
"2024-12-04 14:30","9304","5091","0","356","3628","1062","-4861","-205","12401","278","434","2014",
"2024-12-04 14:35","9164","5093","0","356","3613","1091","-4905","-204","12394","290","434","1974",
"2024-12-04 14:40","8994","5092","0","359","3682","1095","-4543","-204","12259","304","434","2020",
"2024-12-04 14:45","8907","5092","0","358","3828","1025","-4649","-205","12316","316","434","2016",
"2024-12-04 14:50","8740","5091","0","356","3784","1027","-4429","-205","12172","333","434","2020",
"2024-12-04 14:55","8850","5093","0","354","3936","979","-5004","-204","12359","352","434","1973",
"2024-12-04 15:00","8675","5094","0","357","3848","974","-4615","-205","12277","372","434","2012",
"2024-12-04 15:05","8593","5091","0","341","3928","1045","-3747","-204","11541","391","436","2018",
"2024-12-04 15:10","7935","5092","0","334","4074","911","-3444","-205","11784","414","436","2029",
"2024-12-04 15:15","7669","5088","0","334","4393","941","-3975","-205","11952","433","436","2006",
"2024-12-04 15:20","7374","5092","0","334","4546","795","-4017","-204","12191","452","436","2037",
"2024-12-04 15:25","7261","5090","0","334","4669","763","-3758","-204","12117","470","436","2028",
"2024-12-04 15:30","7381","5093","0","336","4717","693","-3697","-204","11899","488","436","2041",
"2024-12-04 15:35","7365","5091","0","336","4878","682","-3598","-205","11701","493","436","2055",
"2024-12-04 15:40","7458","5093","0","335","5011","724","-3744","-205","11374","524","436","2038",
"2024-12-04 15:45","7536","5092","0","335","5116","773","-3686","-204","11096","543","436","2038",
"2024-12-04 15:50","7475","5090","0","335","5274","913","-3510","-205","10801","564","436","2037",
"2024-12-04 15:55","7390","5091","0","335","5743","867","-3569","-204","10501","582","436","2036",
"2024-12-04 16:00","7227","5089","0","335","6169","985","-3762","-204","10291","612","436","1995",
"2024-12-04 16:05","6993","5093","0","347","6865","2027","-3861","-205","9252","620","440","2059",
"2024-12-04 16:10","6483","5093","0","369","6985","2259","-3447","-204","8788","651","440","2062",
"2024-12-04 16:15","6459","5090","0","378","6970","2709","-3703","-204","8433","671","440","2071",
"2024-12-04 16:20","6589","5094","0","380","6825","3080","-4000","-205","8591","685","440","2043",
"2024-12-04 16:25","6621","5092","0","380","6678","3139","-3828","-205","8075","690","440","2070",
"2024-12-04 16:30","6576","5090","0","383","7300","3423","-3800","-205","7496","695","440","2090",
"2024-12-04 16:35","6662","5091","0","380","7857","3700","-4141","-205","7082","696","440","2083",
"2024-12-04 16:40","6539","5091","0","386","8168","3852","-3901","-205","6500","697","440","2059",
"2024-12-04 16:45","6435","5093","0","400","8937","3872","-4121","-205","5832","692","440","2101",
"2024-12-04 16:50","6292","5091","0","408","9643","4068","-3837","-205","5165","682","440","2111",
"2024-12-04 16:55","6196","5089","0","408","10224","4075","-3606","-205","4503","678","440","2105",
"2024-12-04 17:00","6176","5092","0","398","10238","3970","-2815","-205","3833","670","440","2117",
"2024-12-04 17:05","6230","5093","0","406","9970","4081","-2322","-205","3226","653","444","2095",
"2024-12-04 17:10","6206","5090","0","406","10033","4388","-2066","-204","2768","630","444","2109",
"2024-12-04 17:15","6256","5091","0","406","10174","4932","-2170","-204","2293","604","444","2118",
"2024-12-04 17:20","6219","5092","0","406","10404","5393","-2089","-204","1804","575","444","2124",
"2024-12-04 17:25","6218","5089","0","408","10563","5911","-2182","-204","1371","539","444","2099",
"2024-12-04 17:30","6277","5092","0","408","10946","6206","-2028","-205","1041","497","444","2146",
"2024-12-04 17:35","6175","5092","0","408","11213","6393","-1932","-205","788","459","444","2146",
"2024-12-04 17:40","6133","5092","0","406","11295","6582","-1693","-204","564","410","444","2146",
"2024-12-04 17:45","6137","5095","0","406","11513","6731","-1882","-205","390","381","444","2106",
"2024-12-04 17:50","6084","5090","0","406","11897","6882","-2082","-204","271","335","444","2154",
"2024-12-04 17:55","6091","5092","0","406","11830","7120","-1792","-204","192","282","444","2154",
"2024-12-04 18:00","6139","5095","0","405","11743","7353","-1656","-219","143","247","444","2150",
"2024-12-04 18:05","6042","5092","0","417","12008","7831","-2137","-226","109","208","447","2146",
"2024-12-04 18:10","6011","5091","0","434","11925","7779","-1946","-226","101","176","447","2155",
"2024-12-04 18:15","6057","5095","0","439","12010","7968","-2063","-226","98","138","447","2143",
"2024-12-04 18:20","6064","5090","0","439","12196","8284","-2484","-226","97","113","447","2154",
"2024-12-04 18:25","6040","5090","0","439","12287","8338","-2502","-226","97","107","447","2148",
"2024-12-04 18:30","6031","5091","0","439","12496","8325","-2550","-226","47","103","447","2148",
"2024-12-04 18:35","6116","5091","0","439","12577","8261","-2554","-226","47","89","447","2150",
"2024-12-04 18:40","6022","5092","0","440","12689","8285","-2478","-226","46","77","447","2155",
"2024-12-04 18:45","5972","5091","0","438","12745","8281","-2445","-226","46","76","447","2154",
"2024-12-04 18:50","5915","5091","0","440","12937","8358","-2688","-226","47","69","447","2113",
"2024-12-04 18:55","5905","5094","0","437","13027","8386","-2780","-226","46","58","447","2149",
"2024-12-04 19:00","5902","5093","0","440","12906","8284","-2310","-236","47","57","447","2149",
"2024-12-04 19:05","5880","5090","0","438","12870","8227","-2266","-246","47","54","450","2151",
"2024-12-04 19:10","5877","5089","0","438","12669","8138","-2002","-246","47","54","450","2027",
"2024-12-04 19:15","5884","5092","0","438","12655","8093","-1809","-246","47","51","450","2073",
"2024-12-04 19:20","6018","5097","0","438","12730","7940","-1840","-246","47","45","464","2072",
"2024-12-04 19:25","5999","5094","0","438","12778","7976","-1876","-246","47","46","464","2071",
"2024-12-04 19:30","5946","5093","0","435","12823","8030","-1789","-246","47","43","464","2076",
"2024-12-04 19:35","5938","5094","0","435","12934","8096","-1736","-246","47","29","464","2080",
"2024-12-04 19:40","5907","5096","0","436","12945","8084","-1590","-246","47","29","464","2083",
"2024-12-04 19:45","5886","5096","0","436","12943","8083","-1632","-246","46","14","464","2082",
"2024-12-04 19:50","5887","5093","0","435","12975","8174","-1661","-246","46","26","464","2083",
"2024-12-04 19:55","5936","5097","0","434","13194","8025","-1576","-246","46","24","464","2038",
"2024-12-04 20:00","5977","5096","0","432","13183","7379","-995","-246","46","23","464","2077",
"2024-12-04 20:05","6165","5095","0","414","13304","7176","-1010","-246","46","14","465","2074",
"2024-12-04 20:10","6248","5097","0","405","13278","7025","-870","-246","46","10","465","2082",
"2024-12-04 20:15","6313","5097","0","403","13339","6874","-836","-246","46","8","465","2043",
"2024-12-04 20:20","6383","5095","0","404","13530","6896","-898","-246","46","7","465","2082",
"2024-12-04 20:25","6533","5095","0","403","13573","6598","-838","-246","46","5","465","2084",
"2024-12-04 20:30","6586","5093","0","404","13584","6411","-788","-246","46","4","465","2083",
"2024-12-04 20:35","6665","5096","0","404","13470","6412","-852","-246","46","4","465","2081",
"2024-12-04 20:40","6823","5095","0","403","13346","6417","-649","-246","46","4","465","2075",
"2024-12-04 20:45","6944","5096","0","407","13228","6329","-571","-246","46","4","465","2083",
"2024-12-04 20:50","6996","5096","0","404","13101","6443","-662","-246","46","4","465","2077",
"2024-12-04 20:55","7038","5098","0","404","13070","6430","-646","-246","46","4","465","2084",
"2024-12-04 21:00","7105","5095","0","404","13177","6134","-878","-237","46","4","465","2086",
"2024-12-04 21:05","7121","5095","0","384","13151","5917","-841","-226","46","4","468","2084",
"2024-12-04 21:10","7242","5094","0","369","12883","6106","-575","-226","46","4","468","2080",
"2024-12-04 21:15","7296","5098","0","354","12804","5897","-459","-225","46","4","468","2061",
"2024-12-04 21:20","7345","5095","0","347","12623","5883","-477","-224","46","4","468","2078",
"2024-12-04 21:25","7419","5095","0","347","12623","5762","-474","-226","46","4","468","2068",
"2024-12-04 21:30","7439","5100","0","347","12636","5511","-578","-226","46","4","468","2072",
"2024-12-04 21:35","7560","5095","0","350","12540","5291","-589","-227","46","4","468","2077",
"2024-12-04 21:40","7605","5097","0","349","11383","5118","-636","-226","46","4","468","1888",
"2024-12-04 21:45","7718","5097","0","349","11122","4872","-406","-226","46","4","468","2068",
"2024-12-04 21:50","7757","5097","0","332","11837","4616","-285","-226","46","4","468","2085",
"2024-12-04 21:55","7817","5099","0","311","11651","4600","-421","-226","46","4","468","2078",
"2024-12-04 22:00","7903","5097","0","297","11580","4338","-491","-203","45","4","468","2037",
"2024-12-04 22:05","8042","5094","0","308","11673","4035","-537","-176","44","4","467","2059",
"2024-12-04 22:10","8105","5099","0","305","11543","3976","-692","-150","44","4","467","2058",
"2024-12-04 22:15","8201","5096","0","305","11358","3727","-616","-125","44","4","467","2059",
"2024-12-04 22:20","8335","5096","0","306","10851","3803","-533","-102","44","4","467","2057",
"2024-12-04 22:25","8518","5096","0","307","10452","3691","-636","-99","44","4","467","2053",
"2024-12-04 22:30","8639","5097","0","305","10007","3616","-639","-92","44","4","467","2049",
