Estructura de generación (MW)

Hora,Eólica,Nuclear,Fuel/gas,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Enlace balear,Solar fotovoltaica,Solar térmica,Térmica renovable,Cogeneración y residuos
"2024-12-06 01:40","10716","5096","0","249","3343","1096","-994","-82","15","111","488","2122",
"2024-12-06 01:45","10736","5097","0","255","3306","1036","-864","-82","15","112","488","2078",
"2024-12-06 01:50","10710","5101","0","251","3280","1047","-809","-82","15","112","488","2120",
"2024-12-06 01:55","10689","5096","0","253","3012","987","-808","-82","15","111","488","2119",
"2024-12-06 02:00","10775","5096","0","251","3083","771","-724","-82","15","112","488","2110",
"2024-12-06 02:05","10805","5095","0","252","2911","744","-675","-82","15","111","488","2085",
"2024-12-06 02:10","10856","5095","0","252","3026","720","-855","-81","15","112","488","2079",
"2024-12-06 02:15","10986","5096","0","252","2751","675","-847","-82","15","112","488","2079",
"2024-12-06 02:20","11018","5095","0","252","2721","664","-768","-82","15","112","488","2080",
"2024-12-06 02:25","10861","5097","0","252","2664","656","-654","-82","15","112","488","2079",
"2024-12-06 02:30","10850","5098","0","251","2711","683","-822","-82","15","113","488","2072",
"2024-12-06 02:35","10836","5097","0","252","2748","707","-943","-82","15","113","488","2072",
"2024-12-06 02:40","10803","5099","0","251","2711","706","-765","-82","15","113","488","2070",
"2024-12-06 02:45","10783","5098","0","251","2640","644","-915","-82","15","113","488","2059",
"2024-12-06 02:50","10868","5093","0","251","2749","378","-776","-82","15","113","488","2067",
"2024-12-06 02:55","10813","5102","0","251","2768","177","-613","-81","15","113","488","2065",
"2024-12-06 03:00","10864","5097","0","251","3201","-5","-789","-82","9","11","488","2062",
"2024-12-06 03:05","10964","5093","0","251","3041","-133","-995","-82","9","11","497","2065",
"2024-12-06 03:10","10908","5098","0","251","2922","-108","-741","-82","9","11","497","2063",
"2024-12-06 03:15","10910","5098","0","251","2907","-187","-667","-82","9","11","496","2067",
"2024-12-06 03:20","10965","5094","0","251","2961","-232","-826","-82","9","11","496","2065",
"2024-12-06 03:25","11030","5095","0","251","2913","-221","-738","-82","9","11","496","2067",
"2024-12-06 03:30","11064","5095","0","250","2915","-203","-926","-82","9","11","496","2027",
"2024-12-06 03:35","11093","5102","0","248","2887","-193","-974","-82","9","11","496","2059",
"2024-12-06 03:40","11063","5098","0","249","2893","-399","-845","-82","9","11","496","2056",
"2024-12-06 03:45","11055","5094","0","249","2873","-382","-819","-82","9","11","496","2051",
"2024-12-06 03:50","11022","5100","0","249","2891","-231","-967","-82","9","11","496","2052",
"2024-12-06 03:55","11039","5100","0","246","2805","-231","-902","-82","9","11","496","2059",
"2024-12-06 04:00","11062","5100","0","248","2552","-315","-770","-82","9","11","496","2063",
"2024-12-06 04:05","10941","5100","0","250","2464","-125","-943","-82","9","12","483","2059",
"2024-12-06 04:10","10956","5095","0","250","2695","-69","-1028","-82","9","12","483","2061",
"2024-12-06 04:15","10853","5101","0","250","2605","-226","-649","-82","9","12","483","2023",
"2024-12-06 04:20","11011","5099","0","250","2485","-149","-842","-82","9","13","483","2060",
"2024-12-06 04:25","11138","5099","0","250","2436","-184","-803","-82","9","15","483","2061",
"2024-12-06 04:30","10592","5096","0","250","2650","175","-765","-82","9","15","483","2051",
"2024-12-06 04:35","10582","5095","0","250","2867","-24","-909","-82","9","17","483","2016",
"2024-12-06 04:40","10536","5100","0","249","2457","-19","-577","-82","9","18","483","2048",
"2024-12-06 04:45","10640","5097","0","249","2635","85","-848","-82","9","18","483","2048",
"2024-12-06 04:50","10689","5098","0","249","2641","-17","-673","-82","9","19","483","2044",
"2024-12-06 04:55","10736","5099","0","249","2541","44","-779","-82","9","20","483","2037",
"2024-12-06 05:00","10652","5101","0","249","2297","2","-515","-82","9","21","483","1957",
"2024-12-06 05:05","10798","5100","0","249","2520","78","-784","-82","9","22","485","1960",
"2024-12-06 05:10","10698","5098","0","249","2430","55","-404","-82","9","23","485","1955",
"2024-12-06 05:15","10876","5097","0","249","2418","83","-766","-81","9","23","485","1945",
"2024-12-06 05:20","10778","5098","0","249","2299","32","-702","-82","9","25","482","1902",
"2024-12-06 05:25","10809","5097","0","249","2446","102","-810","-81","9","26","482","1953",
"2024-12-06 05:30","10732","5093","0","250","2533","70","-809","-82","9","26","482","1950",
"2024-12-06 05:35","10790","5098","0","250","2529","179","-928","-82","9","26","482","1952",
"2024-12-06 05:40","10786","5098","0","250","2501","89","-817","-82","9","26","482","1913",
"2024-12-06 05:45","10829","5095","0","250","2523","116","-939","-82","9","26","482","1942",
"2024-12-06 05:50","10834","5096","0","246","2429","86","-861","-82","9","26","482","1940",
"2024-12-06 05:55","10919","5096","0","249","2272","71","-850","-82","9","26","482","1938",
"2024-12-06 06:00","10891","5099","0","249","2183","98","-536","-82","9","26","482","1888",
"2024-12-06 06:05","10964","5096","0","249","2190","433","-636","-82","9","25","484","1930",
"2024-12-06 06:10","11076","5098","0","250","2385","669","-940","-82","9","24","484","1940",
"2024-12-06 06:15","11107","5098","0","250","2378","633","-1048","-82","9","25","484","1938",
"2024-12-06 06:20","11058","5092","0","250","2330","609","-881","-82","9","25","484","1933",
"2024-12-06 06:25","11021","5098","0","250","2278","610","-755","-82","9","22","484","1935",
"2024-12-06 06:30","11118","5099","0","250","2413","649","-1197","-82","9","23","484","1936",
"2024-12-06 06:35","11163","5100","0","249","2377","704","-1133","-82","9","25","484","1938",
"2024-12-06 06:40","11292","5095","0","249","2339","944","-1390","-82","9","26","484","1927",
"2024-12-06 06:45","11284","5098","0","249","2397","1013","-1359","-82","9","26","484","1892",
"2024-12-06 06:50","11192","5096","0","249","2436","983","-1294","-82","9","26","484","1925",
"2024-12-06 06:55","11282","5099","0","249","2320","1255","-1389","-82","9","26","484","1936",
"2024-12-06 07:00","11279","5098","0","247","2435","1250","-1367","-82","9","26","484","1931",
"2024-12-06 07:05","11271","5101","0","249","2457","1593","-1087","-82","9","26","498","1911",
"2024-12-06 07:10","11373","5101","0","249","2322","1796","-1318","-82","9","26","498","1944",
"2024-12-06 07:15","11271","5096","0","248","2348","1955","-1160","-82","9","26","498","1953",
"2024-12-06 07:20","11299","5100","0","249","2238","1924","-951","-82","9","26","498","1954",
"2024-12-06 07:25","11689","5099","0","249","2325","1979","-1392","-82","9","26","498","1957",
"2024-12-06 07:30","11693","5096","0","249","2344","1942","-1598","-82","9","25","498","1964",
"2024-12-06 07:35","11702","5094","0","249","2583","2022","-1682","-81","9","25","498","1963",
"2024-12-06 07:40","11654","5099","0","249","2644","2031","-1627","-82","9","25","498","1965",
"2024-12-06 07:45","11651","5099","0","248","2562","1991","-1644","-82","10","26","498","1957",
"2024-12-06 07:50","11689","5099","0","249","2650","1982","-1630","-82","9","26","498","1966",
"2024-12-06 07:55","11656","5099","0","249","2540","2095","-1495","-81","9","26","498","1966",
"2024-12-06 08:00","11525","5095","0","249","2841","2423","-1731","-81","10","26","498","1965",
"2024-12-06 08:05","11525","5097","0","249","3214","2681","-2154","-82","11","26","499","1963",
"2024-12-06 08:10","11443","5100","0","249","3275","2685","-2226","-82","13","26","499","1967",
"2024-12-06 08:15","11352","5097","0","249","3339","2765","-2045","-82","20","25","499","1967",
"2024-12-06 08:20","11312","5095","0","248","3440","2727","-2140","-82","42","25","499","1966",
"2024-12-06 08:25","11298","5103","0","248","3500","2945","-2373","-82","78","25","499","1967",
"2024-12-06 08:30","11247","5100","0","248","3563","3020","-2426","-82","142","26","499","1933",
"2024-12-06 08:35","11202","5102","0","248","3643","2996","-2543","-82","249","25","499","1952",
"2024-12-06 08:40","11119","5098","0","248","3625","3002","-2539","-82","392","24","499","1934",
"2024-12-06 08:45","11096","5095","0","248","3641","2924","-2524","-82","597","24","499","1937",
"2024-12-06 08:50","11065","5099","0","248","3697","2850","-2567","-82","832","25","499","1942",
"2024-12-06 08:55","11035","5100","0","248","3712","2702","-2482","-81","1100","25","499","1933",
"2024-12-06 09:00","11014","5099","0","256","3572","2862","-2803","-82","1424","26","499","1941",
"2024-12-06 09:05","10939","5099","0","274","3316","3734","-3438","-82","1801","25","502","1943",
"2024-12-06 09:10","10932","5096","0","290","3067","4066","-3755","-82","2201","25","502","1942",
"2024-12-06 09:15","10823","5095","0","287","3062","3734","-3697","-81","2681","25","502","1943",
"2024-12-06 09:20","10797","5094","0","287","2982","3485","-3760","-82","3187","25","502","1925",
"2024-12-06 09:25","10687","5096","0","291","2847","3538","-3972","-82","3596","25","502","1926",
"2024-12-06 09:30","10598","5097","0","289","2707","3250","-3812","-82","3995","25","502","1925",
"2024-12-06 09:35","10579","5096","0","288","2674","3024","-3883","-82","4381","25","502","1923",
"2024-12-06 09:40","10579","5095","0","288","2614","2898","-4223","-82","4924","25","502","1922",
"2024-12-06 09:45","10419","5096","0","288","2540","2832","-4210","-82","5331","26","502","1918",
"2024-12-06 09:50","10290","5093","0","288","2426","2622","-4067","-81","5795","27","502","1922",
"2024-12-06 09:55","10224","5096","0","288","2407","2581","-4044","-82","6081","28","502","1886",
"2024-12-06 10:00","10223","5096","0","280","2266","2673","-5142","-82","6814","32","502","1925",
"2024-12-06 10:05","10225","5094","0","259","2302","2483","-6067","-81","7858","35","500","1926",
"2024-12-06 10:10","10106","5097","0","250","2323","2399","-5831","-82","8347","40","500","1925",
"2024-12-06 10:15","10028","5093","0","248","2156","2230","-5610","-82","8610","27","500","1892",
"2024-12-06 10:20","10007","5097","0","248","2055","2249","-5600","-82","8949","41","500","1925",
"2024-12-06 10:25","10007","5096","0","249","1991","2114","-5869","-82","9195","41","500","1924",
"2024-12-06 10:30","10015","5100","0","249","1825","2057","-5996","-82","9469","40","500","1922",
"2024-12-06 10:35","9873","5100","0","249","1748","2062","-5868","-81","9632","41","500","1915",
"2024-12-06 10:40","9893","5100","0","249","1690","2030","-5693","-82","9674","51","500","1910",
"2024-12-06 10:45","9926","5101","0","249","1650","1693","-5744","-82","10000","55","500","1912",
"2024-12-06 10:50","9843","5101","0","249","1584","1546","-5744","-82","10205","69","500","1909",
"2024-12-06 10:55","9867","5101","0","249","1618","1618","-5788","-82","10166","78","500","1910",
"2024-12-06 11:00","9765","5102","0","249","1617","1606","-5931","-82","10321","95","500","1909",
"2024-12-06 11:05","9817","5102","0","249","1745","1687","-6662","-82","10620","119","489","1909",
"2024-12-06 11:10","9685","5099","0","249","1716","1696","-6380","-82","10655","138","489","1906",
"2024-12-06 11:15","9569","5099","0","249","1702","1429","-6447","-82","10849","159","489","1903",
"2024-12-06 11:20","9571","5102","0","249","1786","1530","-6532","-82","10910","174","489","1918",
"2024-12-06 11:25","9514","5100","0","249","1756","1461","-6306","-82","10948","197","489","1913",
"2024-12-06 11:30","9487","5100","0","249","1744","1388","-6414","-82","10963","217","489","1912",
"2024-12-06 11:35","9557","5102","0","249","1825","1603","-6872","-82","11037","232","489","1903",
"2024-12-06 11:40","9561","5099","0","249","1867","1613","-6922","-82","11021","244","489","1916",
"2024-12-06 11:45","9623","5098","0","249","1862","1576","-6901","-82","10891","257","489","1912",
"2024-12-06 11:50","9616","5101","0","250","1784","1447","-7038","-82","11165","272","489","1914",
"2024-12-06 11:55","9706","5099","0","249","1776","1463","-7155","-82","11124","289","489","1906",
"2024-12-06 12:00","9775","5100","0","251","1734","1250","-7033","-82","11183","302","489","1920",
"2024-12-06 12:05","9669","5100","0","249","1672","1299","-6983","-81","11212","318","489","1880",
"2024-12-06 12:10","9681","5096","0","250","1600","1235","-6931","-82","11182","333","489","1903",
"2024-12-06 12:15","9568","5101","0","252","1561","1264","-6704","-82","11169","350","489","1905",
"2024-12-06 12:20","9595","5101","0","247","1521","1271","-7043","-82","11270","356","489","1901",
"2024-12-06 12:25","9576","5102","0","253","1508","1355","-6986","-82","11322","362","489","1863",
"2024-12-06 12:30","9527","5103","0","249","1507","1334","-6817","-82","11258","367","489","1899",
"2024-12-06 12:35","9521","5098","0","251","1525","1299","-6739","-82","11361","369","489","1890",
"2024-12-06 12:40","9525","5099","0","249","1539","1233","-6897","-82","11476","370","489","1891",
"2024-12-06 12:45","9471","5098","0","249","1473","1209","-6730","-82","11425","372","489","1854",
"2024-12-06 12:50","9471","5102","0","249","1465","1158","-6596","-82","11518","373","489","1895",
"2024-12-06 12:55","9498","5101","0","249","1455","1086","-6680","-81","11552","374","489","1895",
"2024-12-06 13:00","9511","5099","0","249","1457","1139","-6918","-82","11696","376","489","1894",
"2024-12-06 13:05","9513","5096","0","249","1394","1008","-6341","-82","11555","376","489","1892",
"2024-12-06 13:10","9557","5097","0","249","1364","1048","-6418","-81","11568","376","489","1897",
"2024-12-06 13:15","9557","5094","0","250","1422","1156","-6612","-81","11611","374","489","1892",
"2024-12-06 13:20","9573","5096","0","250","1387","926","-6170","-82","11590","374","489","1888",
"2024-12-06 13:25","9542","5094","0","250","1388","940","-6390","-82","11640","372","489","1884",
"2024-12-06 13:30","9513","5097","0","250","1388","934","-6302","-82","11605","370","489","1846",
"2024-12-06 13:35","9523","5095","0","250","1396","984","-6547","-81","11710","370","489","1882",
"2024-12-06 13:40","9442","5093","0","250","1423","963","-6525","-82","11810","368","489","1880",
"2024-12-06 13:45","9461","5097","0","250","1410","880","-6075","-82","11634","367","489","1897",
"2024-12-06 13:50","9444","5093","0","251","1436","538","-5754","-82","11673","367","489","1895",
"2024-12-06 13:55","9492","5087","0","250","1456","593","-5880","-82","11731","366","489","1894",
"2024-12-06 14:00","9556","5096","0","250","1446","575","-5841","-82","11758","366","489","1897",
"2024-12-06 14:05","9527","5092","0","249","1611","645","-6012","-82","11704","373","494","1899",
"2024-12-06 14:10","9496","5093","0","250","1741","550","-6431","-82","11915","377","494","1847",
"2024-12-06 14:15","9490","5092","0","250","1746","954","-6798","-82","11860","382","494","1882",
"2024-12-06 14:20","9544","5088","0","250","1836","861","-6623","-82","11846","387","494","1880",
"2024-12-06 14:25","9536","5088","0","249","1811","745","-6698","-82","11955","391","494","1882",
"2024-12-06 14:30","9457","5094","0","249","1828","511","-6585","-82","12076","390","494","1889",
"2024-12-06 14:35","9416","5094","0","249","1802","479","-6767","-82","12022","391","494","1888",
"2024-12-06 14:40","9379","5089","0","248","1823","609","-6576","-82","11986","394","494","1888",
"2024-12-06 14:45","9293","5092","0","248","1825","603","-6477","-81","11887","401","494","1885",
"2024-12-06 14:50","9184","5089","0","249","1825","631","-6877","-82","11927","399","494","1885",
"2024-12-06 14:55","9030","5090","0","251","1870","682","-6731","-82","11906","406","494","1847",
"2024-12-06 15:00","9007","5086","0","250","1950","655","-6813","-82","11803","410","494","1892",
"2024-12-06 15:05","8960","5093","0","250","2156","719","-7123","-82","11683","413","494","1900",
"2024-12-06 15:10","8894","5087","0","250","2193","883","-6979","-82","11658","418","494","1899",
"2024-12-06 15:15","8873","5092","0","250","2301","976","-7355","-82","11623","426","494","1901",
"2024-12-06 15:20","8835","5090","0","250","2392","1088","-7409","-82","11497","431","494","1901",
"2024-12-06 15:25","8829","5090","0","250","2416","1270","-7307","-82","11307","432","494","1908",
"2024-12-06 15:30","8838","5090","0","250","2559","1310","-7270","-82","11120","438","494","1905",
"2024-12-06 15:35","8690","5088","0","249","2613","1379","-7098","-82","10927","445","494","1871",
"2024-12-06 15:40","8733","5091","0","249","2756","1472","-7284","-82","10683","453","494","1900",
"2024-12-06 15:45","8662","5089","0","249","2748","1771","-7332","-82","10451","463","494","1908",
"2024-12-06 15:50","8651","5090","0","249","2848","1855","-7359","-82","10123","475","494","1907",
"2024-12-06 15:55","8627","5090","0","248","2989","1862","-7190","-82","9874","482","494","1895",
"2024-12-06 16:00","8579","5089","0","249","2940","1823","-6412","-91","9309","492","494","1905",
"2024-12-06 16:05","8532","5089","0","249","2984","2050","-6090","-101","8679","498","506","1909",
"2024-12-06 16:10","8587","5086","0","249","3012","2056","-6066","-102","8424","502","506","1910",
"2024-12-06 16:15","8654","5092","0","250","3155","2314","-6128","-102","7935","504","506","1908",
"2024-12-06 16:20","8712","5087","0","249","3425","2161","-5767","-101","7500","511","506","1874",
"2024-12-06 16:25","8816","5091","0","247","3555","2309","-5532","-102","7013","515","506","1913",
"2024-12-06 16:30","8777","5092","0","249","3618","2640","-5431","-102","6537","521","506","1921",
"2024-12-06 16:35","8673","5087","0","248","3808","2865","-5224","-102","5988","517","506","1926",
"2024-12-06 16:40","8694","5091","0","248","4049","3352","-5319","-102","5453","511","506","1934",
"2024-12-06 16:45","8727","5088","0","248","4374","3559","-5368","-102","4965","508","506","1936",
"2024-12-06 16:50","8687","5086","0","248","4609","3918","-5112","-102","4430","492","506","1929",
"2024-12-06 16:55","8637","5090","0","248","4678","4147","-4987","-102","3929","475","506","1929",
"2024-12-06 17:00","8574","5092","0","259","4771","4024","-4193","-102","3329","462","506","1925",
"2024-12-06 17:05","8498","5095","0","275","4620","3798","-3232","-102","2670","453","504","1921",
"2024-12-06 17:10","8470","5091","0","292","4591","3744","-2810","-102","2312","448","504","1932",
"2024-12-06 17:15","8519","5093","0","309","4821","4232","-3003","-102","1909","432","504","1944",
"2024-12-06 17:20","8459","5095","0","310","4977","4663","-3245","-102","1583","417","504","1900",
"2024-12-06 17:25","8464","5092","0","311","4935","4856","-2844","-102","1264","395","504","1938",
"2024-12-06 17:30","8400","5094","0","311","5119","5080","-2914","-115","974","367","504","1936",
"2024-12-06 17:35","8434","5092","0","311","5280","5259","-2616","-141","714","341","504","1932",
"2024-12-06 17:40","8448","5089","0","311","5626","5656","-2777","-153","510","308","504","1919",
"2024-12-06 17:45","8478","5091","0","311","5804","5892","-2907","-153","364","279","504","1890",
"2024-12-06 17:50","8559","5091","0","311","6106","6051","-3050","-153","254","249","504","1930",
"2024-12-06 17:55","8572","5094","0","311","6247","6118","-2948","-153","192","226","504","1936",
"2024-12-06 18:00","8582","5092","0","325","6226","5772","-2363","-153","159","200","504","1927",
"2024-12-06 18:05","8310","5093","0","344","6311","5903","-2154","-153","134","179","504","1896",
"2024-12-06 18:10","8359","5092","0","356","6403","5885","-1974","-153","119","132","504","1942",
"2024-12-06 18:15","8472","5094","0","356","6500","6044","-2256","-153","118","97","504","1939",
"2024-12-06 18:20","8476","5093","0","356","6464","6273","-2207","-153","119","66","504","1937",
"2024-12-06 18:25","8426","5095","0","358","6444","6141","-2190","-153","119","61","504","1902",
"2024-12-06 18:30","8431","5093","0","356","6510","6115","-1965","-153","118","58","504","1935",
"2024-12-06 18:35","8471","5094","0","356","6678","6162","-2069","-153","118","60","504","1943",
"2024-12-06 18:40","8466","5095","0","357","6722","6129","-2074","-153","118","59","504","1946",
"2024-12-06 18:45","8536","5095","0","357","6764","6200","-2382","-153","118","59","504","1941",
"2024-12-06 18:50","8579","5096","0","357","6844","6356","-2538","-153","118","55","504","1946",
"2024-12-06 18:55","8624","5092","0","357","6912","6369","-2393","-153","117","56","504","1942",
"2024-12-06 19:00","8640","5092","0","353","6583","5739","-1610","-153","113","57","504","1941",
"2024-12-06 19:05","8644","5092","0","354","6162","5372","-604","-153","113","52","504","1936",
"2024-12-06 19:10","8578","5095","0","354","5923","5433","-561","-153","113","53","504","1934",
"2024-12-06 19:15","8516","5095","0","356","6143","5304","-678","-153","113","53","504","1941",
"2024-12-06 19:20","8546","5094","0","353","6085","5307","-659","-153","113","52","504","1941",
"2024-12-06 19:25","8544","5096","0","355","6068","5301","-673","-153","112","53","504","1943",
"2024-12-06 19:30","8601","5095","0","356","6017","5296","-650","-153","112","53","504","1896",
"2024-12-06 19:35","8630","5094","0","356","6033","5289","-613","-153","112","53","504","1939",
"2024-12-06 19:40","8665","5092","0","355","6052","5301","-620","-153","112","54","504","1941",
"2024-12-06 19:45","8676","5093","0","355","6089","5379","-597","-153","112","54","504","1941",
"2024-12-06 19:50","8650","5095","0","355","6216","5411","-594","-153","111","55","504","1905",
"2024-12-06 19:55","8734","5090","0","355","6126","5332","-598","-153","111","55","504","1940",
"2024-12-06 20:00","8722","5095","0","351","5978","5345","-436","-153","112","55","504","1933",
"2024-12-06 20:05","8695","5091","0","339","5998","5518","-465","-153","112","56","507","1941",
"2024-12-06 20:10","8690","5095","0","322","6026","5639","-535","-153","112","56","507","1939",
"2024-12-06 20:15","8687","5093","0","302","6007","5697","-500","-153","112","56","507","1900",
"2024-12-06 20:20","8731","5092","0","298","5974","5559","-332","-153","112","57","507","1940",
"2024-12-06 20:25","8728","5095","0","304","5921","5648","-433","-153","110","58","507","1942",
"2024-12-06 20:30","8750","5095","0","301","5820","5667","-406","-153","111","58","507","1943",
"2024-12-06 20:35","8757","5095","0","300","5869","5708","-392","-153","110","59","507","1910",
"2024-12-06 20:40","8801","5093","0","301","5699","5580","-364","-153","110","58","507","1942",
"2024-12-06 20:45","8815","5092","0","301","5720","5629","-349","-153","111","59","507","1944",
"2024-12-06 20:50","8815","5093","0","301","5755","5784","-419","-153","110","60","507","1941",
"2024-12-06 20:55","8841","5094","0","295","5671","5859","-414","-153","110","61","507","1910",
"2024-12-06 21:00","8888","5093","0","283","5725","5807","-205","-139","111","62","507","1948",
"2024-12-06 21:05","8854","5096","0","269","5788","5695","-260","-125","110","60","507","1951",
"2024-12-06 21:10","8805","5097","0","249","5811","5675","-307","-125","110","53","507","1946",
"2024-12-06 21:15","8787","5095","0","248","5818","5623","-109","-125","110","49","507","1951",
"2024-12-06 21:20","8673","5091","0","248","5969","5619","-289","-125","110","49","507","1948",
"2024-12-06 21:25","8608","5095","0","247","6015","5550","-469","-125","110","50","507","1944",
"2024-12-06 21:30","8552","5094","0","247","5927","5367","-233","-125","110","50","507","1954",
"2024-12-06 21:35","8577","5096","0","249","5854","5359","-193","-125","110","43","507","1949",
"2024-12-06 21:40","8587","5093","0","248","5834","5413","-225","-125","110","35","507","1950",
"2024-12-06 21:45","8599","5093","0","248","5751","5366","-86","-125","111","36","507","1951",
"2024-12-06 21:50","8683","5095","0","248","5677","5416","-337","-125","110","36","507","1946",
"2024-12-06 21:55","8691","5093","0","249","5628","5291","-196","-125","110","35","507","1949",
"2024-12-06 22:00","8641","5090","0","249","5599","5001","23","-125","110","35","507","1948",
"2024-12-06 22:05","8571","5088","0","249","5466","5156","-177","-125","110","35","507","1954",
"2024-12-06 22:10","8545","5092","0","251","5325","5130","-4","-125","110","30","507","1948",
"2024-12-06 22:15","8546","5100","0","249","5281","4822","177","-125","110","25","507","1944",
"2024-12-06 22:20","8540","5093","0","249","5124","4854","24","-125","110","24","507","1907",
"2024-12-06 22:25","8572","5094","0","249","4999","4704","102","-124","110","24","507","1945",
"2024-12-06 22:30","8584","5094","0","249","4807","4648","313","-113","110","24","507","1945",
"2024-12-06 22:35","8600","5095","0","250","4633","4575","418","-91","110","25","507","1945",
