Estructura de generación (MW)

Hora,Eólica,Nuclear,Fuel/gas,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Enlace balear,Solar fotovoltaica,Solar térmica,Térmica renovable,Cogeneración y residuos
"2024-12-02 03:15","2788","5091","0","419","7305","1289","95","-82","60","11","478","2181",
"2024-12-02 03:20","2803","5093","0","419","7218","1253","-38","-82","60","11","478","2179",
"2024-12-02 03:25","2822","5092","0","420","7146","1298","96","-82","60","11","478","2185",
"2024-12-02 03:30","2869","5091","0","420","7038","1280","-30","-82","60","11","478","2175",
"2024-12-02 03:35","2901","5091","0","419","7055","1278","64","-82","60","11","478","2184",
"2024-12-02 03:40","2940","5093","0","420","7069","1254","-89","-82","60","11","478","2180",
"2024-12-02 03:45","3022","5089","0","418","6977","1096","0","-82","60","11","478","2182",
"2024-12-02 03:50","3101","5092","0","420","6867","1060","33","-81","60","11","478","2181",
"2024-12-02 03:55","3130","5088","0","419","6855","1034","216","-82","60","11","478","2171",
"2024-12-02 04:00","3129","5088","0","419","6853","1038","93","-82","60","11","478","2148",
"2024-12-02 04:05","3250","5091","0","420","6861","964","203","-81","60","11","479","2184",
"2024-12-02 04:10","3298","5090","0","419","6865","988","221","-82","60","11","479","2180",
"2024-12-02 04:15","3345","5091","0","420","6833","1046","300","-82","60","11","479","2194",
"2024-12-02 04:20","3407","5089","0","419","6792","1065","382","-82","60","11","479","2153",
"2024-12-02 04:25","3444","5088","0","420","6685","955","227","-82","60","11","479","2192",
"2024-12-02 04:30","3475","5090","0","419","6634","941","415","-82","60","11","479","2192",
"2024-12-02 04:35","3419","5090","0","422","6958","739","285","-82","60","11","479","2197",
"2024-12-02 04:40","3386","5092","0","419","6918","722","378","-82","60","11","479","2197",
"2024-12-02 04:45","3328","5088","0","418","7000","728","428","-82","60","11","479","2187",
"2024-12-02 04:50","3391","5088","0","420","6812","559","583","-82","60","11","479","2192",
"2024-12-02 04:55","3409","5088","0","428","6761","576","549","-82","60","11","479","2192",
"2024-12-02 05:00","3494","5087","0","449","6848","586","372","-82","60","11","479","2191",
"2024-12-02 05:05","3555","5092","0","450","6797","584","663","-82","60","11","476","2195",
"2024-12-02 05:10","3580","5093","0","451","7019","470","589","-82","60","11","476","2193",
"2024-12-02 05:15","3645","5094","0","452","7167","504","458","-82","60","11","476","2187",
"2024-12-02 05:20","3764","5097","0","453","7109","363","623","-82","60","11","476","2193",
"2024-12-02 05:25","3832","5091","0","453","7080","371","376","-82","60","12","476","2158",
"2024-12-02 05:30","3812","5093","0","453","7200","487","339","-81","60","11","476","2199",
"2024-12-02 05:35","3818","5092","0","454","7324","659","339","-82","60","11","476","2196",
"2024-12-02 05:40","3854","5092","0","453","7294","735","309","-82","60","12","476","2197",
"2024-12-02 05:45","3837","5093","0","454","7530","835","123","-82","60","11","476","2155",
"2024-12-02 05:50","3871","5098","0","454","7869","1088","-141","-82","60","11","476","2197",
"2024-12-02 05:55","3916","5093","0","470","7910","1076","-3","-82","60","11","476","2201",
"2024-12-02 06:00","3880","5093","0","495","7524","1253","325","-91","60","11","476","2201",
"2024-12-02 06:05","3792","5088","0","510","7389","1770","850","-101","60","12","473","2168",
"2024-12-02 06:10","3702","5090","0","511","7842","2288","477","-102","60","11","473","2196",
"2024-12-02 06:15","3620","5088","0","535","7959","2341","316","-102","60","11","473","2205",
"2024-12-02 06:20","3643","5089","0","551","7918","2476","431","-102","60","11","473","2200",
"2024-12-02 06:25","3674","5092","0","567","7894","2531","333","-102","60","11","473","2204",
"2024-12-02 06:30","3700","5092","0","591","8206","2763","46","-102","60","11","473","2204",
"2024-12-02 06:35","3748","5092","0","595","8539","2964","53","-102","60","11","473","2207",
"2024-12-02 06:40","3815","5092","0","593","8647","2917","99","-102","60","12","473","2208",
"2024-12-02 06:45","3862","5090","0","594","9009","3055","-90","-102","60","11","473","2202",
"2024-12-02 06:50","3869","5093","0","590","9365","2866","-38","-102","60","12","473","2209",
"2024-12-02 06:55","3921","5090","0","587","9601","3100","-229","-102","59","11","473","2210",
"2024-12-02 07:00","3962","5088","0","597","9503","3224","54","-102","59","12","473","2216",
"2024-12-02 07:05","3908","5095","0","634","9187","3655","922","-102","59","12","471","2216",
"2024-12-02 07:10","3855","5090","0","659","9486","3768","841","-102","59","12","471","2178",
"2024-12-02 07:15","3844","5092","0","673","9803","3985","814","-102","59","12","471","2220",
"2024-12-02 07:20","3830","5089","0","673","10035","4129","699","-102","59","11","471","2228",
"2024-12-02 07:25","3830","5089","0","674","10100","4037","940","-102","60","11","471","2222",
"2024-12-02 07:30","3824","5088","0","674","10352","4313","734","-102","59","11","471","2224",
"2024-12-02 07:35","3825","5089","0","673","10545","4561","671","-102","59","11","471","2196",
"2024-12-02 07:40","3850","5091","0","674","10568","4579","1021","-102","60","11","471","2246",
"2024-12-02 07:45","3772","5091","0","674","10841","4626","1035","-102","60","11","471","2247",
"2024-12-02 07:50","3743","5090","0","676","11002","4612","824","-102","60","11","471","2234",
"2024-12-02 07:55","3709","5090","0","674","11083","4654","1005","-102","59","11","471","2239",
"2024-12-02 08:00","3627","5088","0","674","10915","4901","1191","-102","60","11","471","2236",
"2024-12-02 08:05","3530","5089","0","688","10745","5030","1473","-102","61","11","447","2237",
"2024-12-02 08:10","3478","5085","0","706","10827","5012","1586","-102","64","10","447","2246",
"2024-12-02 08:15","3255","5087","0","725","10998","5060","1648","-102","75","11","447","2236",
"2024-12-02 08:20","3301","5089","0","732","11056","5008","1641","-102","104","10","447","2248",
"2024-12-02 08:25","3294","5090","0","732","11081","5085","1693","-102","160","10","447","2241",
"2024-12-02 08:30","3285","5090","0","738","11120","5233","1489","-102","256","11","447","2240",
"2024-12-02 08:35","3195","5093","0","756","11204","5156","1422","-102","383","11","447","2240",
"2024-12-02 08:40","3132","5093","0","778","11181","5065","1469","-102","539","11","447","2229",
"2024-12-02 08:45","3122","5084","0","784","11077","5144","1433","-102","728","11","447","2219",
"2024-12-02 08:50","3114","5088","0","785","10985","5136","1300","-102","936","11","447","2216",
"2024-12-02 08:55","3125","5088","0","783","10920","5099","1206","-102","1202","11","447","2216",
"2024-12-02 09:00","3129","5087","0","785","11206","5191","439","-102","1478","11","447","2231",
"2024-12-02 09:05","3126","5091","0","803","11654","5367","-326","-102","1755","11","438","2230",
"2024-12-02 09:10","3122","5090","0","813","11553","5224","-233","-102","2068","11","438","2230",
"2024-12-02 09:15","3158","5093","0","812","11261","5159","-171","-102","2387","11","438","2229",
"2024-12-02 09:20","3137","5089","0","814","11068","5131","-595","-102","2800","11","438","2193",
"2024-12-02 09:25","3160","5093","0","815","10913","5057","-543","-102","3136","11","438","2240",
"2024-12-02 09:30","3273","5089","0","813","10719","4550","-479","-102","3461","11","438","2228",
"2024-12-02 09:35","3297","5085","0","815","10657","4498","-654","-102","3979","11","438","2230",
"2024-12-02 09:40","3386","5092","0","816","10482","4161","-496","-102","4242","11","438","2176",
"2024-12-02 09:45","3435","5088","0","812","10313","3815","-394","-102","4515","11","438","2216",
"2024-12-02 09:50","3387","5089","0","812","10328","3874","-668","-102","4817","11","438","2222",
"2024-12-02 09:55","3264","5087","0","811","10199","3669","-679","-102","5288","11","438","2218",
"2024-12-02 10:00","3182","5091","0","811","10244","3615","-1076","-102","5684","11","438","2183",
"2024-12-02 10:05","3099","5086","0","797","10287","3769","-1422","-102","5931","11","439","2234",
"2024-12-02 10:10","3099","5086","0","797","10287","3769","-1422","-102","5931","11","439","2234",
"2024-12-02 10:15","2962","5091","0","776","9769","3543","-1315","-102","6479","11","439","2214",
"2024-12-02 10:20","2945","5094","0","777","9583","3430","-1395","-102","6638","11","439","2228",
"2024-12-02 10:25","2872","5093","0","758","9527","3390","-1456","-102","6928","11","439","2231",
"2024-12-02 10:30","2756","5095","0","737","9242","3450","-1409","-102","7113","11","439","2233",
"2024-12-02 10:35","2694","5086","0","724","9139","3539","-1513","-102","7426","11","439","2233",
"2024-12-02 10:40","2596","5089","0","721","9141","3490","-1479","-102","7621","11","439","2230",
"2024-12-02 10:45","2565","5087","0","719","8973","3364","-1386","-102","7952","11","439","2209",
"2024-12-02 10:50","2539","5089","0","704","8972","3423","-1519","-102","8007","11","439","2219",
"2024-12-02 10:55","2538","5090","0","693","8908","3414","-1388","-102","8025","12","439","2226",
"2024-12-02 11:00","2498","5089","0","688","9067","3002","-1725","-102","8318","16","439","2216",
"2024-12-02 11:05","2440","5090","0","675","9281","3101","-2205","-102","8728","18","437","2189",
"2024-12-02 11:10","2378","5090","0","675","9451","2866","-2131","-102","8745","20","437","2214",
"2024-12-02 11:15","2323","5090","0","678","9535","2847","-1893","-102","8665","23","437","2225",
"2024-12-02 11:20","2271","5090","0","679","9512","2958","-1927","-102","8708","24","437","2215",
"2024-12-02 11:25","2171","5092","0","679","9454","2831","-1983","-102","8995","24","437","2183",
"2024-12-02 11:30","2136","5095","0","680","9542","2937","-1946","-102","8797","25","420","2212",
"2024-12-02 11:35","2132","5092","0","682","9582","2946","-1844","-102","8701","28","437","2224",
"2024-12-02 11:40","2091","5093","0","684","9696","2941","-1988","-101","8704","38","437","2228",
"2024-12-02 11:45","2095","5089","0","683","9816","2955","-2167","-102","8745","40","437","2186",
"2024-12-02 11:50","2069","5091","0","680","9869","2976","-2111","-102","8721","42","437","2231",
"2024-12-02 11:55","2099","5089","0","680","9756","2671","-2064","-102","8937","42","437","2233",
"2024-12-02 12:00","2080","5092","0","680","9829","2471","-2056","-92","9015","42","437","2230",
"2024-12-02 12:05","2040","5087","0","680","9819","2667","-2201","-82","8987","44","435","2230",
"2024-12-02 12:10","2073","5093","0","682","9942","2394","-2177","-82","9131","49","435","2227",
"2024-12-02 12:15","2085","5088","0","663","9887","2367","-2237","-82","9015","51","435","2207",
"2024-12-02 12:20","2079","5088","0","639","9844","2308","-2205","-82","9187","51","435","2212",
"2024-12-02 12:25","2070","5089","0","640","9827","2315","-2277","-82","9161","53","435","2216",
"2024-12-02 12:30","2065","5084","0","622","9703","2482","-2273","-82","9127","56","435","2186",
"2024-12-02 12:35","2030","5083","0","629","9645","2584","-2225","-82","9143","62","435","2227",
"2024-12-02 12:40","1993","5089","0","628","9652","2557","-2259","-82","9048","63","435","2215",
"2024-12-02 12:45","1930","5087","0","633","9654","2623","-2157","-82","8958","51","435","2227",
"2024-12-02 12:50","1926","5086","0","644","9631","2764","-2094","-82","8972","54","435","2190",
"2024-12-02 12:55","1912","5087","0","669","9590","2671","-2099","-82","9157","55","435","2228",
"2024-12-02 13:00","1862","5087","0","674","9809","2492","-2287","-82","9221","54","435","2225",
"2024-12-02 13:05","1823","5085","0","672","9944","2539","-2266","-82","9123","53","433","2230",
"2024-12-02 13:10","1838","5088","0","688","9972","2608","-2075","-82","8869","49","433","2188",
"2024-12-02 13:15","1872","5091","0","692","9967","2567","-2235","-82","8852","43","433","2222",
"2024-12-02 13:20","1908","5089","0","684","9930","2595","-2120","-82","8893","38","433","2223",
"2024-12-02 13:25","1877","5088","0","693","9911","2580","-2062","-82","8935","37","433","2211",
"2024-12-02 13:30","1870","5089","0","705","9914","2562","-2139","-82","9023","37","433","2187",
"2024-12-02 13:35","1904","5087","0","718","9935","2578","-2145","-82","8961","38","433","2223",
"2024-12-02 13:40","1933","5087","0","716","9981","2647","-2038","-82","8798","38","433","2231",
"2024-12-02 13:45","1954","5091","0","716","9945","2646","-2001","-82","8682","38","433","2232",
"2024-12-02 13:50","1930","5087","0","722","9939","2704","-2126","-82","8663","39","433","2233",
"2024-12-02 13:55","1915","5088","0","727","9962","2886","-1942","-82","8238","37","433","2196",
"2024-12-02 14:00","1889","5089","0","727","9946","2855","-1522","-82","8021","45","433","2235",
"2024-12-02 14:05","1888","5086","0","739","10034","2921","-1409","-82","7788","46","435","2187",
"2024-12-02 14:10","1928","5089","0","739","10059","2637","-1441","-82","8069","47","435","2197",
"2024-12-02 14:15","1912","5090","0","736","10096","2676","-1563","-82","8221","48","435","2158",
"2024-12-02 14:20","1944","5088","0","738","10061","2639","-1479","-82","8098","48","435","2195",
"2024-12-02 14:25","1993","5089","0","745","10088","2571","-1470","-82","8113","48","435","2197",
"2024-12-02 14:30","2002","5089","0","739","9983","2577","-1577","-82","8160","48","430","2190",
"2024-12-02 14:35","2024","5090","0","760","9957","2711","-1595","-82","7820","47","430","2189",
"2024-12-02 14:40","2032","5088","0","758","10033","2972","-1581","-82","7664","47","430","2181",
"2024-12-02 14:45","2054","5089","0","759","10000","3070","-1453","-82","7637","46","435","2181",
"2024-12-02 14:50","2112","5089","0","759","9968","2878","-1611","-82","7726","47","435","2187",
"2024-12-02 14:55","2065","5089","0","760","9918","3003","-1272","-82","7375","47","435","2198",
"2024-12-02 15:00","2085","5088","0","774","9980","3354","-1568","-82","7156","46","428","2192",
"2024-12-02 15:05","2056","5091","0","801","9926","3750","-1857","-82","7137","46","431","2194",
"2024-12-02 15:10","2026","5090","0","818","9924","3707","-1831","-82","7026","44","431","2197",
"2024-12-02 15:15","2005","5086","0","832","10053","3840","-2044","-82","6931","36","438","2200",
"2024-12-02 15:20","1991","5087","0","854","10234","3874","-1969","-81","6857","35","438","2192",
"2024-12-02 15:25","2000","5090","0","871","10257","3894","-1893","-82","6633","36","438","2198",
"2024-12-02 15:30","2045","5086","0","876","10366","4029","-2080","-81","6479","35","438","2201",
"2024-12-02 15:35","2009","5089","0","879","10393","4288","-2131","-82","6307","35","438","2204",
"2024-12-02 15:40","2019","5087","0","883","10270","4245","-1917","-81","6006","36","438","2161",
"2024-12-02 15:45","2066","5086","0","906","10354","4317","-2143","-82","5924","36","438","2202",
"2024-12-02 15:50","2067","5088","0","911","10449","4370","-2142","-82","5714","37","438","2182",
"2024-12-02 15:55","2054","5086","0","910","10495","4571","-1932","-82","5265","36","438","2190",
"2024-12-02 16:00","2084","5089","0","921","10402","4682","-1800","-91","5026","37","438","2159",
"2024-12-02 16:05","2127","5089","0","932","10453","4342","-1381","-101","4850","37","441","2188",
"2024-12-02 16:10","2129","5086","0","942","10503","4645","-1382","-102","4775","37","441","2199",
"2024-12-02 16:15","2157","5087","0","943","10626","4778","-1495","-102","4449","37","441","2191",
"2024-12-02 16:20","2224","5086","0","943","10842","4650","-1710","-102","4275","37","441","2188",
"2024-12-02 16:25","2222","5087","0","943","10979","4923","-1608","-102","3929","36","441","2192",
"2024-12-02 16:30","2169","5085","0","943","11220","5100","-1727","-102","3610","36","441","2194",
"2024-12-02 16:35","2211","5084","0","939","12001","5162","-1581","-102","3314","36","441","2203",
"2024-12-02 16:40","2245","5086","0","939","12090","5228","-1611","-102","3093","35","441","2215",
"2024-12-02 16:45","2256","5087","0","946","12199","5295","-1710","-101","2882","34","441","2211",
"2024-12-02 16:50","2247","5085","0","946","12575","5642","-1988","-102","2617","34","441","2214",
"2024-12-02 16:55","2271","5084","0","945","12640","5873","-1879","-102","2275","22","441","2203",
"2024-12-02 17:00","2312","5085","0","943","12532","5689","-1258","-121","1975","22","441","2202",
"2024-12-02 17:05","2332","5085","0","957","12243","5626","-644","-139","1680","22","448","2208",
"2024-12-02 17:10","2343","5085","0","977","12160","6024","-620","-138","1500","26","448","2210",
"2024-12-02 17:15","2376","5087","0","978","12240","6295","-1055","-138","1233","26","448","2207",
"2024-12-02 17:20","2428","5085","0","980","12404","6340","-884","-139","1035","24","448","2207",
"2024-12-02 17:25","2444","5080","0","981","12661","6571","-986","-138","841","25","448","2221",
"2024-12-02 17:30","2512","5087","0","980","12820","6723","-1038","-138","673","25","448","2215",
"2024-12-02 17:35","2588","5086","0","983","13021","6650","-876","-139","526","24","448","2205",
"2024-12-02 17:40","2700","5090","0","983","12970","6789","-763","-160","407","20","448","2216",
"2024-12-02 17:45","2806","5089","0","986","13153","6926","-834","-174","312","20","448","2216",
"2024-12-02 17:50","2892","5087","0","1001","13011","7037","-664","-175","235","19","448","2174",
"2024-12-02 17:55","2974","5086","0","999","13033","7120","-802","-174","178","12","448","2211",
"2024-12-02 18:00","3019","5088","0","1002","13081","7065","-573","-174","141","11","448","2214",
"2024-12-02 18:05","3049","5090","0","997","13071","6648","-317","-174","115","8","468","2229",
"2024-12-02 18:10","3113","5087","0","1004","13056","6598","-291","-174","105","6","468","2182",
"2024-12-02 18:15","3167","5088","0","1017","13032","6645","-154","-174","102","2","468","2221",
"2024-12-02 18:20","3268","5086","0","1028","13133","6638","-378","-175","94","5","468","2203",
"2024-12-02 18:25","3304","5085","0","1027","13192","6736","-326","-175","94","4","468","2206",
"2024-12-02 18:30","3356","5086","0","1030","13252","6741","-480","-174","93","4","463","2169",
"2024-12-02 18:35","3410","5086","0","1026","13188","6772","-375","-175","92","7","460","2212",
"2024-12-02 18:40","3451","5086","0","1025","13168","6914","-472","-175","92","4","460","2216",
"2024-12-02 18:45","3485","5082","0","1021","13121","6844","-435","-177","92","5","460","2219",
"2024-12-02 18:50","3508","5082","0","1026","13300","7001","-545","-191","93","4","460","2216",
"2024-12-02 18:55","3461","5087","0","1027","13333","6994","-433","-191","92","5","460","2221",
"2024-12-02 19:00","3437","5084","0","1021","13172","6995","-352","-191","92","5","464","2228",
"2024-12-02 19:05","3470","5086","0","1022","13056","7193","-394","-191","92","4","468","2226",
"2024-12-02 19:10","3480","5082","0","1026","12937","7159","-263","-191","92","5","468","2230",
"2024-12-02 19:15","3496","5081","0","1022","12883","7217","-216","-191","92","5","468","2236",
"2024-12-02 19:20","3465","5086","0","1023","12807","7302","-217","-191","93","5","468","2225",
"2024-12-02 19:25","3458","5089","0","1026","12889","7353","-121","-191","61","5","468","2234",
"2024-12-02 19:30","3459","5086","0","1025","13005","7220","-151","-191","42","5","468","2238",
"2024-12-02 19:35","3584","5083","0","1026","13142","7158","-241","-191","42","5","468","2200",
"2024-12-02 19:40","3597","5088","0","1026","13170","6969","-180","-197","42","5","468","2232",
"2024-12-02 19:45","3608","5089","0","1027","13142","7046","-67","-196","42","5","468","2233",
"2024-12-02 19:50","3521","5090","0","1025","13246","7195","-177","-197","42","5","468","2237",
"2024-12-02 19:55","3466","5090","0","1025","13230","7268","-77","-196","42","5","468","2197",
"2024-12-02 20:00","3507","5087","0","1010","13321","7318","-166","-196","42","5","468","2237",
"2024-12-02 20:05","3571","5085","0","979","13342","7392","-198","-197","42","5","470","2238",
"2024-12-02 20:10","3637","5084","0","955","13257","7332","-32","-196","42","5","470","2242",
"2024-12-02 20:15","3679","5088","0","943","13248","7351","-108","-197","42","5","470","2242",
"2024-12-02 20:20","3708","5088","0","946","13297","7279","140","-196","42","5","470","2243",
"2024-12-02 20:25","3662","5084","0","942","13349","7236","7","-196","42","5","470","2243",
"2024-12-02 20:30","3664","5090","0","943","13383","7270","-5","-196","42","4","470","2242",
"2024-12-02 20:35","3646","5088","0","943","13366","7270","66","-196","38","4","470","2235",
"2024-12-02 20:40","3634","5087","0","943","13376","7320","58","-196","37","4","470","2201",
"2024-12-02 20:45","3575","5088","0","943","13343","7323","156","-196","37","4","470","2234",
"2024-12-02 20:50","3558","5088","0","942","13432","7200","32","-196","37","4","470","2238",
"2024-12-02 20:55","3556","5085","0","937","13525","7254","55","-196","37","4","470","2237",
"2024-12-02 21:00","3556","5086","0","938","13923","7143","-377","-182","37","4","470","2241",
"2024-12-02 21:05","3508","5085","0","925","14367","6910","-813","-173","37","4","470","2236",
"2024-12-02 21:10","3448","5085","0","927","14499","6833","-746","-172","37","4","470","2237",
"2024-12-02 21:15","3442","5090","0","924","14447","6679","-606","-172","37","5","470","2235",
"2024-12-02 21:20","3422","5087","0","910","14548","6609","-892","-173","37","5","470","2183",
"2024-12-02 21:25","3378","5092","0","891","14578","6526","-894","-172","37","4","470","2224",
"2024-12-02 21:30","3376","5088","0","895","14510","6385","-820","-172","37","5","470","2239",
"2024-12-02 21:35","3348","5087","0","895","14336","6353","-855","-172","37","5","470","2241",
"2024-12-02 21:40","3251","5087","0","896","14315","6280","-859","-172","37","5","470","2232",
"2024-12-02 21:45","3143","5090","0","894","14036","6203","-495","-172","36","5","470","2236",
"2024-12-02 21:50","3113","5089","0","894","13641","6178","-638","-172","36","4","470","2241",
"2024-12-02 21:55","3111","5091","0","897","13470","5949","-759","-173","36","4","470","2240",
"2024-12-02 22:00","3088","5089","0","896","13161","5919","-784","-149","36","4","470","2234",
"2024-12-02 22:05","3042","5087","0","870","12649","6473","-861","-122","36","5","469","2243",
"2024-12-02 22:10","3055","5087","0","855","12469","6392","-846","-102","36","4","469","2244",
"2024-12-02 22:15","3092","5087","0","842","12313","6180","-789","-102","36","4","469","2243",
"2024-12-02 22:20","3105","5087","0","844","12297","6175","-900","-102","36","4","469","2232",
"2024-12-02 22:25","3116","5086","0","843","12184","5997","-803","-102","36","4","469","2202",
"2024-12-02 22:30","3133","5089","0","841","12117","5782","-810","-94","36","4","469","2235",
"2024-12-02 22:35","3142","5087","0","842","11975","5497","-782","-102","36","4","469","2244",
"2024-12-02 22:40","3183","5089","0","845","11980","5439","-899","-101","36","4","469","2244",
"2024-12-02 22:45","3227","5089","0","841","11857","5080","-765","-102","36","4","469","2247",
"2024-12-02 22:50","3257","5088","0","842","11674","4938","-815","-102","36","4","469","2244",
