Estructura de generación (MW)

Hora,Eólica,Nuclear,Fuel/gas,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Enlace balear,Solar fotovoltaica,Solar térmica,Térmica renovable,Cogeneración y residuos
"2024-12-07 01:45","9747","5090","0","249","3056","896","100","-101","6","11","477","1377",
"2024-12-07 01:50","9801","5094","0","250","3016","815","-44","-102","4","11","477","1367",
"2024-12-07 01:55","9813","5097","0","250","2895","797","-16","-102","4","11","477","1305",
"2024-12-07 02:00","9835","5095","0","253","2863","559","55","-102","4","11","477","1346",
"2024-12-07 02:05","9948","5094","0","251","3021","604","-39","-102","5","11","474","1310",
"2024-12-07 02:10","9971","5094","0","249","3069","541","-321","-102","4","11","474","1303",
"2024-12-07 02:15","9973","5100","0","249","3011","378","-317","-102","4","11","474","1279",
"2024-12-07 02:20","9966","5098","0","250","3046","324","-247","-102","4","11","474","1311",
"2024-12-07 02:25","9860","5097","0","250","3058","-23","148","-102","4","11","474","1310",
"2024-12-07 02:30","9767","5095","0","250","2947","-2","160","-102","4","11","474","1308",
"2024-12-07 02:35","9831","5098","0","251","3013","-131","90","-101","4","11","474","1263",
"2024-12-07 02:40","9916","5096","0","250","2979","-287","193","-102","4","11","474","1297",
"2024-12-07 02:45","9473","5092","0","250","3095","-290","508","-102","4","11","474","1299",
"2024-12-07 02:50","9511","5097","0","250","3189","-115","232","-102","4","11","474","1293",
"2024-12-07 02:55","9570","5095","0","250","3172","-151","303","-102","4","11","474","1287",
"2024-12-07 03:00","9718","5096","0","250","3201","-300","37","-102","4","11","474","1242",
"2024-12-07 03:05","9897","5094","0","250","3263","-120","-312","-102","4","11","468","1271",
"2024-12-07 03:10","10079","5089","0","250","3270","-226","-440","-102","4","11","468","1257",
"2024-12-07 03:15","10336","5093","0","250","2964","-370","-225","-102","4","11","468","1244",
"2024-12-07 03:20","10326","5096","0","250","2949","-315","-499","-102","4","11","468","1200",
"2024-12-07 03:25","10357","5098","0","251","2837","-477","-340","-101","4","11","468","1241",
"2024-12-07 03:30","10394","5096","0","249","2854","-475","-147","-102","4","11","468","1242",
"2024-12-07 03:35","10467","5098","0","249","2878","-470","-155","-102","4","11","468","1242",
"2024-12-07 03:40","10459","5096","0","249","2842","-491","-145","-102","4","11","468","1202",
"2024-12-07 03:45","10507","5090","0","249","2820","-490","-483","-102","4","12","468","1240",
"2024-12-07 03:50","10531","5103","0","251","2735","-592","-279","-102","4","12","468","1235",
"2024-12-07 03:55","10602","5097","0","250","2719","-591","-309","-102","4","12","468","1233",
"2024-12-07 04:00","10700","5095","0","250","2775","-587","-277","-102","4","12","468","1230",
"2024-12-07 04:05","10641","5099","0","249","2799","-651","-334","-102","4","12","464","1226",
"2024-12-07 04:10","10585","5096","0","249","2845","-834","-387","-102","4","11","464","1220",
"2024-12-07 04:15","10680","5103","0","251","2876","-1028","-301","-102","4","11","464","1220",
"2024-12-07 04:20","10633","5096","0","250","2959","-1037","-81","-102","4","11","464","1219",
"2024-12-07 04:25","10575","5097","0","250","2939","-1054","81","-102","4","10","464","1220",
"2024-12-07 04:30","10097","5093","0","250","3078","-1040","163","-102","4","11","464","1231",
"2024-12-07 04:35","10027","5095","0","252","3291","-1048","-55","-102","4","11","464","1226",
"2024-12-07 04:40","10024","5093","0","250","3233","-908","37","-101","4","11","464","1227",
"2024-12-07 04:45","10019","5092","0","250","3114","-1051","393","-102","4","11","464","1193",
"2024-12-07 04:50","10051","5097","0","250","3064","-1062","324","-102","4","11","464","1230",
"2024-12-07 04:55","10070","5097","0","250","3044","-1065","278","-102","4","11","464","1227",
"2024-12-07 05:00","10197","5093","0","250","3426","-849","-483","-102","4","11","464","1229",
"2024-12-07 05:05","10198","5096","0","250","3498","-741","-428","-102","4","10","435","1227",
"2024-12-07 05:10","10227","5093","0","250","3644","-725","-669","-102","4","10","435","1216",
"2024-12-07 05:15","10576","5098","0","250","3636","-876","-801","-102","4","10","432","1204",
"2024-12-07 05:20","10969","5094","0","250","3223","-1008","-714","-102","4","10","431","1210",
"2024-12-07 05:25","11065","5098","0","250","3105","-1028","-744","-102","4","10","431","1210",
"2024-12-07 05:30","10953","5098","0","250","3133","-816","-794","-102","4","10","431","1205",
"2024-12-07 05:35","10863","5093","0","250","3345","-746","-811","-102","4","10","431","1211",
"2024-12-07 05:40","10925","5093","0","250","3195","-733","-606","-102","4","11","431","1207",
"2024-12-07 05:45","10902","5099","0","250","3077","-766","-524","-102","4","10","431","1204",
"2024-12-07 05:50","11180","5094","0","250","3180","-769","-929","-102","4","10","431","1203",
"2024-12-07 05:55","11470","5097","0","250","3035","-785","-995","-102","4","10","431","1199",
"2024-12-07 06:00","11489","5095","0","250","2944","-813","-718","-102","4","10","433","1201",
"2024-12-07 06:05","12010","5096","0","250","2851","-1051","-763","-102","4","10","430","1198",
"2024-12-07 06:10","12116","5097","0","250","2843","-1035","-816","-102","4","10","430","1156",
"2024-12-07 06:15","12111","5098","0","249","2951","-984","-691","-102","4","10","430","1183",
"2024-12-07 06:20","12272","5098","0","251","2875","-968","-789","-102","4","11","430","1175",
"2024-12-07 06:25","12001","5096","0","249","2980","-918","-602","-102","4","11","430","1178",
"2024-12-07 06:30","11967","5096","0","250","3035","-899","-563","-102","4","11","430","1174",
"2024-12-07 06:35","12317","5098","0","250","2996","-917","-841","-102","4","11","430","1169",
"2024-12-07 06:40","12212","5094","0","250","2975","-899","-565","-102","4","11","430","1171",
"2024-12-07 06:45","12295","5097","0","249","2991","-911","-702","-102","4","11","430","1176",
"2024-12-07 06:50","12444","5096","0","249","3013","-917","-642","-102","4","11","430","1181",
"2024-12-07 06:55","12423","5095","0","250","3023","-925","-650","-102","4","11","430","1141",
"2024-12-07 07:00","12277","5098","0","252","2938","-982","194","-116","4","11","430","1179",
"2024-12-07 07:05","12127","5095","0","251","2854","-1062","676","-127","4","11","455","1179",
"2024-12-07 07:10","11636","5095","0","249","3046","-1107","1034","-128","4","11","455","1191",
"2024-12-07 07:15","11692","5092","0","249","3261","-957","970","-128","4","11","455","1153",
"2024-12-07 07:20","11716","5097","0","252","3200","-1059","1180","-128","4","11","455","1192",
"2024-12-07 07:25","11677","5096","0","251","3063","-1036","1418","-128","4","11","455","1187",
"2024-12-07 07:30","11695","5098","0","251","3163","-1069","1270","-128","5","11","455","1177",
"2024-12-07 07:35","11729","5095","0","249","3441","-946","938","-128","4","11","455","1187",
"2024-12-07 07:40","11691","5096","0","251","3495","-681","881","-128","4","11","455","1187",
"2024-12-07 07:45","12030","5094","0","251","3411","-974","765","-128","4","11","455","1189",
"2024-12-07 07:50","12029","5102","0","250","3039","-796","847","-128","4","11","455","1197",
"2024-12-07 07:55","12174","5094","0","249","3025","-504","593","-128","4","11","455","1198",
"2024-12-07 08:00","12210","5100","0","249","3100","-252","504","-114","4","11","455","1197",
"2024-12-07 08:05","12343","5098","0","249","3075","-135","360","-102","8","11","458","1192",
"2024-12-07 08:10","12399","5100","0","250","3042","-22","203","-100","13","11","458","1199",
"2024-12-07 08:15","12397","5098","0","248","2880","-51","431","-98","21","11","458","1198",
"2024-12-07 08:20","12552","5099","0","250","3080","145","211","-102","41","11","458","1198",
"2024-12-07 08:25","12607","5099","0","249","2844","174","210","-101","80","12","458","1193",
"2024-12-07 08:30","12531","5104","0","249","2840","164","403","-102","146","12","458","1200",
"2024-12-07 08:35","12568","5097","0","249","3084","167","119","-102","246","11","458","1197",
"2024-12-07 08:40","12632","5100","0","249","3053","219","277","-102","372","12","458","1162",
"2024-12-07 08:45","12580","5098","0","249","3021","102","182","-102","520","12","458","1194",
"2024-12-07 08:50","12598","5099","0","249","3067","187","92","-102","734","11","458","1189",
"2024-12-07 08:55","12430","5098","0","249","3000","75","55","-102","942","11","458","1193",
"2024-12-07 09:00","12439","5096","0","250","3277","145","-319","-102","1156","11","458","1158",
"2024-12-07 09:05","12837","5097","0","250","3088","350","-880","-101","1476","11","459","1189",
"2024-12-07 09:10","13182","5098","0","250","3442","581","-1844","-102","1758","11","459","1179",
"2024-12-07 09:15","13159","5098","0","250","2922","724","-1739","-102","2032","11","459","1173",
"2024-12-07 09:20","13355","5097","0","250","2732","620","-1849","-102","2347","11","459","1171",
"2024-12-07 09:25","13378","5099","0","244","2738","548","-1820","-102","2686","11","459","1170",
"2024-12-07 09:30","13359","5101","0","250","2697","548","-1901","-102","3080","11","459","1171",
"2024-12-07 09:35","13289","5102","0","250","2706","523","-2093","-102","3413","11","459","1166",
"2024-12-07 09:40","13285","5098","0","250","2693","225","-2104","-102","3708","11","459","1174",
"2024-12-07 09:45","13264","5101","0","250","2687","142","-2030","-102","3973","10","459","1178",
"2024-12-07 09:50","13462","5094","0","250","2720","-29","-2205","-102","4261","10","459","1173",
"2024-12-07 09:55","12910","5097","0","250","2885","-337","-1697","-102","4443","10","459","1166",
"2024-12-07 10:00","12891","5095","0","248","3213","-430","-2489","-102","4920","14","459","1140",
"2024-12-07 10:05","13281","5097","0","249","3091","-142","-3603","-102","5743","16","423","1081",
"2024-12-07 10:10","13823","5097","0","249","2726","-20","-3978","-102","6078","16","423","1072",
"2024-12-07 10:15","14210","5098","0","249","2592","-238","-3889","-102","6196","16","423","1062",
"2024-12-07 10:20","14146","5096","0","251","2222","-504","-3791","-102","6738","16","423","1057",
"2024-12-07 10:25","14118","5095","0","249","2099","-549","-3974","-102","6901","16","423","1009",
"2024-12-07 10:30","14104","5094","0","249","2104","-590","-3861","-102","6987","20","423","1053",
"2024-12-07 10:35","14149","5095","0","249","2108","-535","-4150","-102","7172","20","423","1060",
"2024-12-07 10:40","14183","5093","0","249","2099","-927","-4000","-102","7555","21","423","1055",
"2024-12-07 10:45","14154","5099","0","250","2090","-986","-4149","-102","7729","22","423","1054",
"2024-12-07 10:50","14286","5098","0","251","2094","-1044","-4312","-101","7818","27","423","1055",
"2024-12-07 10:55","14372","5100","0","250","2066","-1061","-4378","-102","7842","27","423","1054",
"2024-12-07 11:00","14271","5095","0","250","2111","-1119","-4585","-92","8202","31","423","1056",
"2024-12-07 11:05","14138","5094","0","250","2267","-676","-5436","-82","8516","36","420","1060",
"2024-12-07 11:10","14250","5094","0","250","2167","-631","-5772","-82","8524","43","420","1019",
"2024-12-07 11:15","14393","5079","0","248","2029","-784","-5724","-82","8553","51","420","1054",
"2024-12-07 11:20","14604","5093","0","248","1896","-989","-5476","-82","8610","60","420","1056",
"2024-12-07 11:25","14735","5094","0","248","1863","-982","-5649","-82","8659","66","420","1058",
"2024-12-07 11:30","14670","5092","0","247","1845","-1006","-5626","-82","8619","74","420","1016",
"2024-12-07 11:35","14490","5089","0","246","1842","-1146","-5586","-82","8857","84","420","1055",
"2024-12-07 11:40","14282","5092","0","249","1887","-1337","-5661","-82","9179","92","420","1056",
"2024-12-07 11:45","14294","5096","0","249","1866","-1349","-5722","-82","9068","96","420","1057",
"2024-12-07 11:50","14314","5095","0","249","1850","-1536","-5693","-82","9132","102","420","1058",
"2024-12-07 11:55","13873","5096","0","249","1831","-1530","-5597","-82","9371","105","420","1056",
"2024-12-07 12:00","13846","5097","0","251","1822","-1582","-5788","-82","9647","110","420","1057",
"2024-12-07 12:05","13485","5102","0","270","1811","-1605","-5617","-82","9881","113","409","1056",
"2024-12-07 12:10","13552","5097","0","286","1817","-1690","-5975","-82","10159","114","409","1054",
"2024-12-07 12:15","13634","5099","0","306","1807","-1682","-5998","-82","10230","116","409","1052",
"2024-12-07 12:20","13728","5099","0","308","1821","-1705","-6098","-82","10222","116","409","1049",
"2024-12-07 12:25","13835","5100","0","309","1830","-1752","-6249","-82","9971","116","409","1046",
"2024-12-07 12:30","13726","5098","0","312","1801","-1762","-6045","-82","9989","117","409","1047",
"2024-12-07 12:35","13510","5096","0","312","1801","-1752","-5899","-82","10161","115","409","1002",
"2024-12-07 12:40","12985","5102","0","314","1825","-1750","-5902","-82","10712","116","409","1047",
"2024-12-07 12:45","12819","5100","0","318","1867","-1790","-5986","-82","10860","120","409","1045",
"2024-12-07 12:50","12770","5097","0","316","1872","-1799","-5646","-82","10594","120","409","1046",
"2024-12-07 12:55","12774","5095","0","318","1886","-1777","-5881","-82","10749","112","409","906",
"2024-12-07 13:00","12745","5098","0","319","1911","-1791","-5690","-82","10544","117","409","945",
"2024-12-07 13:05","12407","5099","0","336","1941","-1906","-5405","-82","10891","116","423","944",
"2024-12-07 13:10","12347","5092","0","356","1950","-1792","-5485","-82","10940","112","423","945",
"2024-12-07 13:15","12514","5094","0","358","1966","-1875","-5686","-82","11008","105","423","941",
"2024-12-07 13:20","12571","5090","0","359","1940","-1897","-5653","-82","10923","103","423","940",
"2024-12-07 13:25","12594","5092","0","361","1961","-1904","-5713","-82","11005","100","423","938",
"2024-12-07 13:30","12647","5095","0","361","1954","-1902","-5832","-81","10959","99","423","935",
"2024-12-07 13:35","12680","5095","0","361","1919","-1920","-5697","-81","11051","102","423","946",
"2024-12-07 13:40","12642","5092","0","361","1877","-1899","-5668","-82","10994","100","423","941",
"2024-12-07 13:45","12760","5096","0","361","1812","-2011","-5471","-82","11140","105","423","939",
"2024-12-07 13:50","12774","5098","0","356","1799","-2004","-5565","-82","11231","112","423","1057",
"2024-12-07 13:55","12874","5098","0","354","1817","-2089","-5585","-82","11206","113","423","1053",
"2024-12-07 14:00","12850","5102","0","346","1837","-2070","-5752","-82","11242","116","423","1006",
"2024-12-07 14:05","12731","5093","0","335","1854","-2067","-5361","-82","11202","116","378","1042",
"2024-12-07 14:10","13187","5090","0","312","1864","-2048","-5796","-82","11046","118","378","1045",
"2024-12-07 14:15","13184","5093","0","297","1848","-2054","-5585","-82","11155","128","378","1050",
"2024-12-07 14:20","13310","5100","0","299","1869","-2076","-5740","-82","10930","140","378","1006",
"2024-12-07 14:25","13227","5095","0","302","1840","-2103","-5341","-82","10948","153","378","1047",
"2024-12-07 14:30","13330","5094","0","299","1819","-2104","-5721","-82","10997","166","378","1047",
"2024-12-07 14:35","12910","5094","0","301","1826","-2089","-5508","-81","11298","187","378","1044",
"2024-12-07 14:40","12500","5094","0","301","1860","-2061","-5286","-82","11245","198","378","1050",
"2024-12-07 14:45","12530","5094","0","301","1848","-2082","-5542","-82","11345","215","378","1048",
"2024-12-07 14:50","12490","5094","0","301","1840","-2097","-5407","-82","11389","239","378","1044",
"2024-12-07 14:55","12424","5090","0","301","1821","-2116","-5437","-82","11426","255","378","1048",
"2024-12-07 15:00","12295","5091","0","302","1768","-2128","-5452","-91","11426","272","378","1047",
"2024-12-07 15:05","12285","5096","0","302","1719","-2160","-4993","-101","11138","289","379","1042",
"2024-12-07 15:10","12853","5092","0","306","1710","-2167","-5637","-102","10998","309","379","1044",
"2024-12-07 15:15","12675","5091","0","304","1720","-2158","-5473","-102","11014","333","379","1047",
"2024-12-07 15:20","12582","5091","0","304","1737","-2153","-5420","-102","10982","347","379","1043",
"2024-12-07 15:25","12628","5095","0","307","1745","-2168","-5613","-102","10936","360","379","1000",
"2024-12-07 15:30","12728","5090","0","305","1745","-2149","-5502","-102","10761","372","379","1038",
"2024-12-07 15:35","12860","5089","0","304","1749","-2112","-5599","-101","10644","384","379","1036",
"2024-12-07 15:40","12719","5089","0","305","1758","-2107","-5562","-102","10763","400","379","1039",
"2024-12-07 15:45","13267","5094","0","305","1731","-2108","-5811","-102","10320","416","379","994",
"2024-12-07 15:50","13580","5090","0","305","1760","-2151","-5685","-101","9885","460","379","1036",
"2024-12-07 15:55","13736","5089","0","306","1725","-2015","-5602","-102","9831","485","379","1042",
"2024-12-07 16:00","13879","5092","0","305","1743","-2033","-5213","-126","9079","502","379","1040",
"2024-12-07 16:05","14851","5093","0","305","1708","-1913","-5583","-152","8269","521","389","1038",
"2024-12-07 16:10","14696","5097","0","304","1664","-1857","-5257","-178","7975","545","389","1034",
"2024-12-07 16:15","14957","5091","0","304","1647","-1718","-5384","-179","7721","564","389","1031",
"2024-12-07 16:20","15176","5089","0","305","1555","-1685","-5299","-179","7595","576","389","1038",
"2024-12-07 16:25","15516","5092","0","305","1574","-1694","-5412","-179","7394","595","389","1032",
"2024-12-07 16:30","15621","5088","0","304","1559","-1669","-5023","-179","6970","612","389","1030",
"2024-12-07 16:35","16361","5097","0","306","1526","-1439","-5547","-179","6363","638","389","1033",
"2024-12-07 16:40","16870","5093","0","305","1534","-1380","-5439","-179","5850","661","389","1035",
"2024-12-07 16:45","17142","5091","0","305","1632","-1168","-5399","-179","5369","673","389","1039",
"2024-12-07 16:50","17313","5090","0","307","1809","-1020","-5145","-179","4757","675","389","1010",
"2024-12-07 16:55","17426","5093","0","305","1834","-925","-4878","-179","4231","671","389","1058",
"2024-12-07 17:00","17376","5094","0","305","1865","-987","-4050","-194","3697","658","389","1064",
"2024-12-07 17:05","17484","5092","0","293","1713","-778","-3343","-205","2944","649","465","1059",
"2024-12-07 17:10","17346","5095","0","275","1802","-524","-2974","-205","2490","643","465","1063",
"2024-12-07 17:15","17139","5093","0","252","2059","-494","-2742","-205","2013","623","465","1063",
"2024-12-07 17:20","17160","5096","0","248","1986","-258","-2560","-205","1593","596","465","1065",
"2024-12-07 17:25","17647","5092","0","250","2132","-248","-2515","-205","1164","555","465","1068",
"2024-12-07 17:30","17655","5096","0","250","2301","-32","-2429","-205","852","518","465","1028",
"2024-12-07 17:35","17688","5098","0","248","2679","278","-2726","-204","582","463","465","1067",
"2024-12-07 17:40","17699","5091","0","249","2742","407","-2592","-205","364","428","465","1069",
"2024-12-07 17:45","17714","5095","0","247","2878","722","-2489","-204","226","390","465","1067",
"2024-12-07 17:50","17830","5095","0","249","3110","1148","-2721","-205","138","329","465","1068",
"2024-12-07 17:55","17897","5093","0","249","3027","1476","-2736","-205","84","281","465","1026",
"2024-12-07 18:00","18058","5093","0","249","2670","1964","-2799","-205","48","230","465","1062",
"2024-12-07 18:05","17133","5095","0","249","2499","3233","-2831","-205","26","190","469","1072",
"2024-12-07 18:10","16934","5096","0","249","2137","3836","-2628","-205","21","162","469","1074",
"2024-12-07 18:15","17050","5091","0","249","2035","3934","-2427","-205","20","113","469","1044",
"2024-12-07 18:20","17091","5098","0","250","2004","4119","-2437","-205","19","92","469","1081",
"2024-12-07 18:25","17199","5095","0","250","1983","4132","-2529","-205","19","85","469","1084",
"2024-12-07 18:30","17312","5097","0","248","2081","4121","-2814","-205","18","67","469","1084",
"2024-12-07 18:35","17285","5091","0","249","2283","3964","-2657","-205","17","50","469","1083",
"2024-12-07 18:40","17277","5095","0","249","2425","3970","-2579","-205","17","48","469","1085",
"2024-12-07 18:45","17327","5092","0","249","2401","4142","-2631","-205","17","48","469","1084",
"2024-12-07 18:50","17219","5092","0","249","2377","4154","-2452","-205","18","48","469","1072",
"2024-12-07 18:55","17144","5096","0","249","2369","4328","-2416","-205","18","47","469","1073",
"2024-12-07 19:00","17088","5095","0","251","2291","3985","-2154","-205","16","48","469","1031",
"2024-12-07 19:05","17222","5096","0","250","2142","3869","-2000","-204","16","48","471","1068",
"2024-12-07 19:10","17234","5092","0","250","2169","3789","-2014","-225","16","48","471","1068",
"2024-12-07 19:15","17149","5092","0","250","2133","3777","-1938","-235","16","47","471","1074",
"2024-12-07 19:20","17023","5094","0","250","2092","3862","-1814","-236","16","47","471","1080",
"2024-12-07 19:25","17061","5094","0","250","2077","3929","-1719","-235","16","47","471","1076",
"2024-12-07 19:30","16977","5094","0","249","2076","4073","-1844","-235","16","47","471","1073",
"2024-12-07 19:35","17007","5098","0","250","2068","4135","-1668","-236","16","46","471","1069",
"2024-12-07 19:40","17128","5092","0","250","2067","4016","-1853","-235","16","42","471","1061",
"2024-12-07 19:45","17127","5092","0","250","2056","4113","-1844","-235","16","35","471","1066",
"2024-12-07 19:50","17313","5094","0","249","2056","4090","-1919","-236","16","35","471","1065",
"2024-12-07 19:55","17326","5094","0","250","2055","4048","-1970","-235","16","35","471","1063",
"2024-12-07 20:00","17335","5097","0","250","2112","3637","-1477","-236","17","36","471","1035",
"2024-12-07 20:05","17443","5092","0","250","2208","3695","-1575","-236","17","35","471","1079",
"2024-12-07 20:10","16915","5093","0","250","2232","3660","-789","-236","17","35","471","1077",
"2024-12-07 20:15","16747","5092","0","251","2235","3719","-817","-236","17","35","471","976",
"2024-12-07 20:20","16789","5096","0","251","2225","3851","-871","-236","17","35","471","975",
"2024-12-07 20:25","16753","5098","0","250","2229","3649","-809","-236","17","35","471","974",
"2024-12-07 20:30","16770","5096","0","253","2212","3604","-598","-236","17","35","471","977",
"2024-12-07 20:35","16824","5094","0","255","2217","3545","-684","-236","17","36","471","978",
"2024-12-07 20:40","16855","5099","0","251","2219","3430","-738","-236","17","35","471","976",
"2024-12-07 20:45","16917","5093","0","251","2224","3543","-866","-236","17","35","471","940",
"2024-12-07 20:50","16914","5098","0","249","2201","3589","-768","-236","17","35","471","978",
"2024-12-07 20:55","16874","5096","0","251","2205","3649","-869","-236","17","35","471","980",
"2024-12-07 21:00","16865","5098","0","250","2169","3401","-445","-217","17","35","471","975",
"2024-12-07 21:05","16785","5095","0","250","1955","3472","-187","-205","17","36","471","938",
"2024-12-07 21:10","16722","5096","0","250","1952","3450","-143","-204","17","36","471","965",
"2024-12-07 21:15","16649","5096","0","250","1968","3326","-122","-205","17","36","471","965",
"2024-12-07 21:20","16469","5098","0","250","1972","3267","34","-205","17","26","471","971",
"2024-12-07 21:25","16485","5099","0","250","2000","3234","-25","-205","17","22","471","934",
"2024-12-07 21:30","16711","5097","0","247","2007","3004","-62","-205","17","22","471","973",
"2024-12-07 21:35","16727","5095","0","250","2001","3058","-160","-205","17","22","471","969",
"2024-12-07 21:40","16760","5100","0","248","2026","2866","-161","-205","17","22","471","970",
"2024-12-07 21:45","16782","5100","0","249","2029","2514","-36","-205","17","22","471","969",
"2024-12-07 21:50","16873","5100","0","249","2033","2236","-112","-204","17","22","471","963",
"2024-12-07 21:55","16798","5100","0","248","2085","2390","-105","-205","17","22","471","963",
"2024-12-07 22:00","16680","5098","0","249","2049","2481","-350","-205","17","22","471","961",
"2024-12-07 22:05","17563","5097","0","249","2086","2543","-1692","-204","16","22","469","1072",
"2024-12-07 22:10","17335","5103","0","249","2111","2633","-1816","-205","16","22","469","1034",
"2024-12-07 22:15","17365","5097","0","245","2109","2434","-1685","-205","16","22","469","1070",
"2024-12-07 22:20","17280","5099","0","249","2117","2080","-1389","-181","16","22","469","1072",
"2024-12-07 22:25","17207","5096","0","249","2149","2085","-1700","-155","16","22","469","1072",
"2024-12-07 22:30","17082","5096","0","249","2177","2028","-1671","-130","16","15","469","1061",
"2024-12-07 22:35","17033","5098","0","249","2255","2104","-1873","-104","16","11","469","1066",
