Estructura de generación (MW)

Hora,Eólica,Nuclear,Fuel/gas,Carbón,Ciclo combinado,Hidráulica,Intercambios int,Enlace balear,Solar fotovoltaica,Solar térmica,Térmica renovable,Cogeneración y residuos
"2024-12-09 01:25","16068","5103","0","249","2857","-362","-3798","-101","12","53","450","1109",
"2024-12-09 01:30","16040","5100","0","250","2832","-379","-3774","-102","12","53","450","1069",
"2024-12-09 01:35","15878","5103","0","250","3375","-374","-4295","-102","12","53","450","1107",
"2024-12-09 01:40","15678","5103","0","249","2957","-379","-3634","-102","12","53","450","1114",
"2024-12-09 01:45","15618","5103","0","248","2842","-581","-3559","-102","12","53","450","1111",
"2024-12-09 01:50","15448","5101","0","250","2875","-577","-3527","-102","12","53","450","1111",
"2024-12-09 01:55","15417","5103","0","247","2834","-618","-3421","-102","12","53","450","1106",
"2024-12-09 02:00","15475","5107","0","251","2863","-570","-3772","-102","12","53","450","1102",
"2024-12-09 02:05","15511","5098","0","251","2842","-621","-3800","-102","12","53","440","1101",
"2024-12-09 02:10","15638","5106","0","249","2900","-655","-3983","-102","12","53","440","1112",
"2024-12-09 02:15","15640","5112","0","249","2834","-661","-3977","-102","12","53","440","1065",
"2024-12-09 02:20","15695","5105","0","249","2825","-655","-4036","-102","12","53","440","1106",
"2024-12-09 02:25","15593","5104","0","251","2801","-659","-3972","-102","12","53","440","1096",
"2024-12-09 02:30","15664","5105","0","249","2835","-657","-4068","-102","12","53","440","1096",
"2024-12-09 02:35","15596","5105","0","249","2771","-720","-4023","-102","12","53","440","1053",
"2024-12-09 02:40","15622","5109","0","249","2813","-684","-3853","-102","12","53","440","1099",
"2024-12-09 02:45","15566","5110","0","249","2789","-691","-4049","-102","12","54","440","1090",
"2024-12-09 02:50","15460","5107","0","249","2795","-689","-3923","-102","12","54","440","1102",
"2024-12-09 02:55","15424","5106","0","249","2787","-748","-3952","-102","12","54","440","1046",
"2024-12-09 03:00","15532","5109","0","249","2838","-705","-4003","-102","12","54","440","1094",
